# r,gr
3.089999914169311523e+00,9.953840970993041992e-01
3.099999904632568359e+00,7.711750864982604980e-01
3.109999895095825195e+00,5.188271999359130859e-01
3.119999885559082031e+00,2.465216666460037231e-01
3.129999876022338867e+00,-3.702681511640548706e-02
3.139999866485595703e+00,-3.228662312030792236e-01
3.149999856948852539e+00,-6.021108031272888184e-01
3.159999847412109375e+00,-8.662421107292175293e-01
3.169999837875366211e+00,-1.107397317886352539e+00
3.179999828338623047e+00,-1.318625926971435547e+00
3.189999818801879883e+00,-1.494118571281433105e+00
3.200000047683715820e+00,-1.629405975341796875e+00
3.210000038146972656e+00,-1.721478939056396484e+00
3.220000028610229492e+00,-1.768907070159912109e+00
3.230000019073486328e+00,-1.771857500076293945e+00
3.240000009536743164e+00,-1.732082605361938477e+00
3.250000000000000000e+00,-1.652849197387695312e+00
3.259999990463256836e+00,-1.538809776306152344e+00
3.269999980926513672e+00,-1.395838975906372070e+00
3.279999971389770508e+00,-1.230808496475219727e+00
3.289999961853027344e+00,-1.051351428031921387e+00
3.299999952316284180e+00,-8.655806779861450195e-01
3.309999942779541016e+00,-6.818039417266845703e-01
3.319999933242797852e+00,-5.082154870033264160e-01
3.329999923706054688e+00,-3.526184558868408203e-01
3.339999914169311523e+00,-2.221304178237915039e-01
3.349999904632568359e+00,-1.229274645447731018e-01
3.359999895095825195e+00,-6.002301722764968872e-02
3.369999885559082031e+00,-3.707229346036911011e-02
3.379999876022338867e+00,-5.623628571629524231e-02
3.389999866485595703e+00,-1.180851608514785767e-01
3.399999856948852539e+00,-2.215650975704193115e-01
3.409999847412109375e+00,-3.640117347240447998e-01
3.419999837875366211e+00,-5.412243008613586426e-01
3.429999828338623047e+00,-7.475886344909667969e-01
3.440000057220458984e+00,-9.762566685676574707e-01
3.450000047683715820e+00,-1.219344377517700195e+00
3.460000038146972656e+00,-1.468207120895385742e+00
3.470000028610229492e+00,-1.713710427284240723e+00
3.480000019073486328e+00,-1.946522831916809082e+00
3.490000009536743164e+00,-2.157430171966552734e+00
3.500000000000000000e+00,-2.337637662887573242e+00
3.509999990463256836e+00,-2.479069471359252930e+00
3.519999980926513672e+00,-2.574635744094848633e+00
3.529999971389770508e+00,-2.618480682373046875e+00
3.539999961853027344e+00,-2.606189012527465820e+00
3.549999952316284180e+00,-2.534940719604492188e+00
3.559999942779541016e+00,-2.403629064559936523e+00
3.569999933242797852e+00,-2.212914705276489258e+00
3.579999923706054688e+00,-1.965220808982849121e+00
3.589999914169311523e+00,-1.664684295654296875e+00
3.599999904632568359e+00,-1.317050099372863770e+00
3.609999895095825195e+00,-9.294983744621276855e-01
3.619999885559082031e+00,-5.104523897171020508e-01
3.629999876022338867e+00,-6.932300329208374023e-02
3.639999866485595703e+00,3.837602436542510986e-01
3.649999856948852539e+00,8.382520079612731934e-01
3.659999847412109375e+00,1.283500909805297852e+00
3.669999837875366211e+00,1.709063887596130371e+00
3.680000066757202148e+00,2.105021715164184570e+00
3.690000057220458984e+00,2.462237596511840820e+00
3.700000047683715820e+00,2.772674560546875000e+00
3.710000038146972656e+00,3.029590129852294922e+00
3.720000028610229492e+00,3.227734804153442383e+00
3.730000019073486328e+00,3.363496780395507812e+00
3.740000009536743164e+00,3.434990406036376953e+00
3.750000000000000000e+00,3.442099809646606445e+00
3.759999990463256836e+00,3.386458158493041992e+00
3.769999980926513672e+00,3.271376609802246094e+00
3.779999971389770508e+00,3.101728916168212891e+00
3.789999961853027344e+00,2.883775472640991211e+00
3.799999952316284180e+00,2.624962091445922852e+00
3.809999942779541016e+00,2.333675384521484375e+00
3.819999933242797852e+00,2.018967628479003906e+00
3.829999923706054688e+00,1.690283894538879395e+00
3.839999914169311523e+00,1.357158541679382324e+00
3.849999904632568359e+00,1.028925061225891113e+00
3.859999895095825195e+00,7.144370079040527344e-01
3.869999885559082031e+00,4.218083322048187256e-01
3.879999876022338867e+00,1.581747233867645264e-01
3.889999866485595703e+00,-7.049726694822311401e-02
3.899999856948852539e+00,-2.595734298229217529e-01
3.909999847412109375e+00,-4.058663547039031982e-01
3.920000076293945312e+00,-5.076928734779357910e-01
3.930000066757202148e+00,-5.648872852325439453e-01
3.940000057220458984e+00,-5.787801742553710938e-01
3.950000047683715820e+00,-5.520996451377868652e-01
3.960000038146972656e+00,-4.888556599617004395e-01
3.970000028610229492e+00,-3.941680788993835449e-01
3.980000019073486328e+00,-2.740722596645355225e-01
3.990000009536743164e+00,-1.352909356355667114e-01
4.000000000000000000e+00,1.500843930989503860e-02
4.010000228881835938e+00,1.694699674844741821e-01
4.019999980926513672e+00,3.207890689373016357e-01
4.030000209808349609e+00,4.619966745376586914e-01
4.039999961853027344e+00,5.866434574127197266e-01
4.050000190734863281e+00,6.890639662742614746e-01
4.059999942779541016e+00,7.645080685615539551e-01
4.070000171661376953e+00,8.093329668045043945e-01
4.079999923706054688e+00,8.210771679878234863e-01
4.090000152587890625e+00,7.985524535179138184e-01
4.099999904632568359e+00,7.418551445007324219e-01
4.110000133514404297e+00,6.523429155349731445e-01
4.119999885559082031e+00,5.325875282287597656e-01
4.130000114440917969e+00,3.862491548061370850e-01
4.139999866485595703e+00,2.179715931415557861e-01
4.150000095367431641e+00,3.317695856094360352e-02
4.159999847412109375e+00,-1.620828509330749512e-01
4.170000076293945312e+00,-3.613899350166320801e-01
4.179999828338623047e+00,-5.581136345863342285e-01
4.190000057220458984e+00,-7.457059621810913086e-01
4.199999809265136719e+00,-9.178445935249328613e-01
4.210000038146972656e+00,-1.068715691566467285e+00
4.219999790191650391e+00,-1.193128466606140137e+00
4.230000019073486328e+00,-1.286746144294738770e+00
4.239999771118164062e+00,-1.346163153648376465e+00
4.250000000000000000e+00,-1.369050979614257812e+00
4.259999752044677734e+00,-1.354199290275573730e+00
4.269999980926513672e+00,-1.301545619964599609e+00
4.279999732971191406e+00,-1.212192535400390625e+00
4.289999961853027344e+00,-1.088307619094848633e+00
4.299999713897705078e+00,-9.331139922142028809e-01
4.309999942779541016e+00,-7.507121562957763672e-01
4.320000171661376953e+00,-5.459885001182556152e-01
4.330000400543212891e+00,-3.244365453720092773e-01
4.340000152587890625e+00,-9.199053794145584106e-02
4.350000381469726562e+00,1.451975554227828979e-01
4.360000133514404297e+00,3.808783888816833496e-01
4.370000362396240234e+00,6.089733242988586426e-01
4.380000114440917969e+00,8.236718177795410156e-01
4.390000343322753906e+00,1.019678115844726562e+00
4.400000095367431641e+00,1.192274928092956543e+00
4.410000324249267578e+00,1.337525963783264160e+00
4.420000076293945312e+00,1.452294826507568359e+00
4.430000305175781250e+00,1.534379720687866211e+00
4.440000057220458984e+00,1.582498192787170410e+00
4.450000286102294922e+00,1.596327424049377441e+00
4.460000038146972656e+00,1.576460361480712891e+00
4.470000267028808594e+00,1.524363040924072266e+00
4.480000019073486328e+00,1.442306041717529297e+00
4.490000247955322266e+00,1.333239555358886719e+00
4.500000000000000000e+00,1.200718164443969727e+00
4.510000228881835938e+00,1.048723340034484863e+00
4.519999980926513672e+00,8.815835714340209961e-01
4.530000209808349609e+00,7.037677168846130371e-01
4.539999961853027344e+00,5.198166370391845703e-01
4.550000190734863281e+00,3.341472744941711426e-01
4.559999942779541016e+00,1.509826034307479858e-01
4.570000171661376953e+00,-2.580682560801506042e-02
4.579999923706054688e+00,-1.927369236946105957e-01
4.590000152587890625e+00,-3.468396067619323730e-01
4.599999904632568359e+00,-4.856604337692260742e-01
4.610000133514404297e+00,-6.073355674743652344e-01
4.619999885559082031e+00,-7.105556130409240723e-01
4.630000114440917969e+00,-7.945901155471801758e-01
4.639999866485595703e+00,-8.592264056205749512e-01
4.650000095367431641e+00,-9.047483801841735840e-01
4.659999847412109375e+00,-9.318507313728332520e-01
4.670000076293945312e+00,-9.415888786315917969e-01
4.679999828338623047e+00,-9.352829456329345703e-01
4.690000057220458984e+00,-9.144623279571533203e-01
4.699999809265136719e+00,-8.807492256164550781e-01
4.710000038146972656e+00,-8.358256220817565918e-01
4.719999790191650391e+00,-7.813344597816467285e-01
4.730000019073486328e+00,-7.188279032707214355e-01
4.739999771118164062e+00,-6.497338414192199707e-01
4.750000000000000000e+00,-5.753005743026733398e-01
4.759999752044677734e+00,-4.966118931770324707e-01
4.769999980926513672e+00,-4.145368337631225586e-01
4.779999732971191406e+00,-3.297925293445587158e-01
4.789999961853027344e+00,-2.429168373346328735e-01
4.800000190734863281e+00,-1.543454378843307495e-01
4.810000419616699219e+00,-6.442454457283020020e-02
4.820000171661376953e+00,2.652638591825962067e-02
4.830000400543212891e+00,1.181722283363342285e-01
4.840000152587890625e+00,2.100976705551147461e-01
4.850000381469726562e+00,3.017759323120117188e-01
4.860000133514404297e+00,3.925042450428009033e-01
4.870000362396240234e+00,4.814023375511169434e-01
4.880000114440917969e+00,5.673491358757019043e-01
4.890000343322753906e+00,6.490189433097839355e-01
4.900000095367431641e+00,7.248435616493225098e-01
4.910000324249267578e+00,7.930744886398315430e-01
4.920000076293945312e+00,8.517778515815734863e-01
4.930000305175781250e+00,8.989226222038269043e-01
4.940000057220458984e+00,9.324138760566711426e-01
4.950000286102294922e+00,9.501845240592956543e-01
4.960000038146972656e+00,9.502739906311035156e-01
4.970000267028808594e+00,9.309020638465881348e-01
4.980000019073486328e+00,8.905851244926452637e-01
4.990000247955322266e+00,8.281995654106140137e-01
5.000000000000000000e+00,7.430791854858398438e-01
5.010000228881835938e+00,6.350772976875305176e-01
5.019999980926513672e+00,5.046457052230834961e-01
5.030000209808349609e+00,3.528437614440917969e-01
5.039999961853027344e+00,1.814205497503280640e-01
5.050000190734863281e+00,-7.247930858284235001e-03
5.059999942779541016e+00,-2.101042419672012329e-01
5.070000171661376953e+00,-4.235185384750366211e-01
5.079999923706054688e+00,-6.432753801345825195e-01
5.090000152587890625e+00,-8.647391796112060547e-01
5.099999904632568359e+00,-1.082871675491333008e+00
5.110000133514404297e+00,-1.292432904243469238e+00
5.119999885559082031e+00,-1.488041996955871582e+00
5.130000114440917969e+00,-1.664396047592163086e+00
5.139999866485595703e+00,-1.816343188285827637e+00
5.150000095367431641e+00,-1.939111590385437012e+00
5.159999847412109375e+00,-2.028386116027832031e+00
5.170000076293945312e+00,-2.080515384674072266e+00
5.179999828338623047e+00,-2.092590093612670898e+00
5.190000057220458984e+00,-2.062576532363891602e+00
5.199999809265136719e+00,-1.989405155181884766e+00
5.210000038146972656e+00,-1.873021721839904785e+00
5.219999790191650391e+00,-1.714449048042297363e+00
5.230000019073486328e+00,-1.515750050544738770e+00
5.239999771118164062e+00,-1.280076980590820312e+00
5.250000000000000000e+00,-1.011519908905029297e+00
5.259999752044677734e+00,-7.151322960853576660e-01
5.269999980926513672e+00,-3.967185318470001221e-01
5.280000209808349609e+00,-6.277073174715042114e-02
5.290000438690185547e+00,2.797051370143890381e-01
5.300000190734863281e+00,6.233693957328796387e-01
5.310000419616699219e+00,9.607784152030944824e-01
5.320000171661376953e+00,1.284473299980163574e+00
5.330000400543212891e+00,1.587300896644592285e+00
5.340000152587890625e+00,1.862473845481872559e+00
5.350000381469726562e+00,2.103883743286132812e+00
5.360000133514404297e+00,2.306133508682250977e+00
5.370000362396240234e+00,2.464806318283081055e+00
5.380000114440917969e+00,2.576482534408569336e+00
5.390000343322753906e+00,2.638905048370361328e+00
