13
{'composition': {'Au': 13}, 'crystal structure': 'fcc', 'shape': 'fccCubo', 'MOI': array([5.11757633, 5.11757633, 5.11757633]), 'MOInormalized': array([5.11757633, 5.11757633, 5.11757633]), 'MOI_dim': array([7.837, 7.837, 7.837]), 'main_dim': array([2.884, 2.163]), 'secondary_dim': {'edges': {'edge_1': {'length': 2.8837582303740374, 'atoms_per_edge': 2}, 'edge_2': {'length': None, 'atoms_per_edge': None}}}, 'truncation': False, 'number_of_atoms': 13, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'random'}}
# q,sq
1.265000057220458984e+01,4.719251953125000000e+03
1.270000076293945312e+01,4.791526367187500000e+03
1.275000000000000000e+01,4.862201171875000000e+03
1.280000019073486328e+01,4.927407714843750000e+03
1.285000038146972656e+01,4.983921386718750000e+03
1.290000057220458984e+01,5.029289062500000000e+03
1.295000076293945312e+01,5.061895019531250000e+03
1.300000000000000000e+01,5.081008789062500000e+03
1.305000019073486328e+01,5.086754882812500000e+03
1.310000038146972656e+01,5.080048828125000000e+03
1.314999961853027344e+01,5.062502929687500000e+03
1.319999980926513672e+01,5.036280761718750000e+03
1.325000000000000000e+01,5.003912597656250000e+03
1.330000019073486328e+01,4.968130859375000000e+03
1.335000038146972656e+01,4.931640136718750000e+03
1.339999961853027344e+01,4.896931152343750000e+03
1.344999980926513672e+01,4.866096679687500000e+03
1.350000000000000000e+01,4.840684570312500000e+03
1.354999923706054688e+01,4.821561035156250000e+03
1.359999942779541016e+01,4.808833984375000000e+03
1.364999961853027344e+01,4.801842285156250000e+03
1.369999980926513672e+01,4.799169921875000000e+03
1.375000000000000000e+01,4.798721679687500000e+03
1.380000019073486328e+01,4.797875000000000000e+03
1.385000038146972656e+01,4.793616210937500000e+03
1.390000057220458984e+01,4.782773925781250000e+03
1.394999980926513672e+01,4.762224609375000000e+03
1.400000000000000000e+01,4.729118164062500000e+03
1.405000019073486328e+01,4.681109375000000000e+03
1.410000038146972656e+01,4.616543945312500000e+03
1.415000057220458984e+01,4.534622558593750000e+03
1.419999980926513672e+01,4.435506835937500000e+03
1.425000000000000000e+01,4.320364746093750000e+03
1.430000019073486328e+01,4.191389160156250000e+03
1.434999942779541016e+01,4.051696777343750000e+03
1.439999961853027344e+01,3.905216796875000000e+03
1.444999980926513672e+01,3.756489990234375000e+03
1.450000000000000000e+01,3.610458496093750000e+03
1.455000019073486328e+01,3.472190429687500000e+03
1.460000038146972656e+01,3.346605468750000000e+03
1.465000057220458984e+01,3.238226074218750000e+03
1.470000076293945312e+01,3.150894775390625000e+03
1.475000000000000000e+01,3.087573486328125000e+03
1.480000019073486328e+01,3.050158447265625000e+03
1.485000038146972656e+01,3.039383056640625000e+03
1.490000057220458984e+01,3.054760986328125000e+03
1.495000076293945312e+01,3.094604003906250000e+03
1.500000000000000000e+01,3.156116210937500000e+03
1.505000019073486328e+01,3.235545898437500000e+03
1.510000038146972656e+01,3.328381103515625000e+03
1.514999961853027344e+01,3.429601074218750000e+03
1.519999980926513672e+01,3.533940673828125000e+03
1.525000000000000000e+01,3.636163574218750000e+03
1.530000019073486328e+01,3.731335937500000000e+03
1.535000038146972656e+01,3.815065673828125000e+03
1.539999961853027344e+01,3.883718750000000000e+03
1.544999980926513672e+01,3.934557861328125000e+03
