16
{'composition': {'Au': 16}, 'crystal structure': 'fcc', 'shape': 'ellipsoid', 'MOI': array([6.237, 6.237, 6.237]), 'MOInormalized': array([6.237, 6.237, 6.237]), 'MOI_dim': array([7.897, 7.897, 7.897]), 'main_dim': array([3.382, 0.   ]), 'secondary_dim': {'edges': {'edge_1': {'length': None, 'atoms_per_edge': None}, 'edge_2': {'length': None, 'atoms_per_edge': None}}}, 'truncation': False, 'number_of_atoms': 16, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'random'}, 'wire_description': {'nRot': None, 'plane_rotated': None}}
# q,fq
9.149999618530273438e+00,1.516088724136352539e+00
9.199999809265136719e+00,1.492778182029724121e+00
9.250000000000000000e+00,1.415872573852539062e+00
9.300000190734863281e+00,1.293789148330688477e+00
9.350000381469726562e+00,1.136882066726684570e+00
9.399999618530273438e+00,9.565662145614624023e-01
9.449999809265136719e+00,7.643870115280151367e-01
9.500000000000000000e+00,5.711653232574462891e-01
9.549999237060546875e+00,3.862522840499877930e-01
9.599999427795410156e+00,2.169362008571624756e-01
9.649999618530273438e+00,6.812235713005065918e-02
9.699999809265136719e+00,-5.781349539756774902e-02
9.750000000000000000e+00,-1.609089821577072144e-01
9.800000190734863281e+00,-2.432875931262969971e-01
9.850000381469726562e+00,-3.087003529071807861e-01
9.900000572204589844e+00,-3.619065880775451660e-01
9.949999809265136719e+00,-4.080394804477691650e-01
1.000000000000000000e+01,-4.519668519496917725e-01
1.005000019073486328e+01,-4.977320134639739990e-01
1.010000038146972656e+01,-5.481082201004028320e-01
1.015000057220458984e+01,-6.043118238449096680e-01
1.019999980926513672e+01,-6.658810377120971680e-01
1.025000000000000000e+01,-7.307547330856323242e-01
1.030000019073486328e+01,-7.954696416854858398e-01
1.034999942779541016e+01,-8.555333614349365234e-01
1.039999961853027344e+01,-9.058697819709777832e-01
1.044999980926513672e+01,-9.412958621978759766e-01
1.050000000000000000e+01,-9.570154547691345215e-01
1.055000019073486328e+01,-9.490554928779602051e-01
1.060000038146972656e+01,-9.146094322204589844e-01
1.065000057220458984e+01,-8.522766232490539551e-01
1.070000076293945312e+01,-7.621738910675048828e-01
1.075000000000000000e+01,-6.459039449691772461e-01
1.080000019073486328e+01,-5.064174532890319824e-01
1.085000038146972656e+01,-3.478066325187683105e-01
1.090000057220458984e+01,-1.749772727489471436e-01
1.095000076293945312e+01,6.681092083454132080e-03
1.100000000000000000e+01,1.915874183177947998e-01
1.105000019073486328e+01,3.742803931236267090e-01
1.110000038146972656e+01,5.496548414230346680e-01
1.114999961853027344e+01,7.131160497665405273e-01
1.119999980926513672e+01,8.606804609298706055e-01
1.125000000000000000e+01,9.889814853668212891e-01
1.130000019073486328e+01,1.095236063003540039e+00
1.135000038146972656e+01,1.177173495292663574e+00
