147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# q,fq
1.539999961853027344e+01,1.460279703140258789e+00
1.544999980926513672e+01,1.430708885192871094e+00
1.550000000000000000e+01,1.324862837791442871e+00
1.554999923706054688e+01,1.163245439529418945e+00
1.559999942779541016e+01,9.739891290664672852e-01
1.564999961853027344e+01,7.895786166191101074e-01
1.569999980926513672e+01,6.409320235252380371e-01
1.575000000000000000e+01,5.497487783432006836e-01
1.580000019073486328e+01,5.215991139411926270e-01
1.585000038146972656e+01,5.427251458168029785e-01
1.590000057220458984e+01,5.828711986541748047e-01
1.594999980926513672e+01,6.039971709251403809e-01
1.600000000000000000e+01,5.725960731506347656e-01
1.604999923706054688e+01,4.709114134311676025e-01
1.610000038146972656e+01,3.031972050666809082e-01
1.614999961853027344e+01,9.450029581785202026e-02
1.620000076293945312e+01,-1.173688322305679321e-01
1.625000000000000000e+01,-2.934342920780181885e-01
1.630000114440917969e+01,-4.046014845371246338e-01
1.635000038146972656e+01,-4.385503828525543213e-01
1.640000152587890625e+01,-4.012299776077270508e-01
1.645000076293945312e+01,-3.135746717453002930e-01
1.650000000000000000e+01,-2.055055946111679077e-01
1.655000114440917969e+01,-1.094808652997016907e-01
1.660000038146972656e+01,-5.481886491179466248e-02
1.664999961853027344e+01,-6.326952576637268066e-02
1.670000076293945312e+01,-1.458703279495239258e-01
1.675000000000000000e+01,-3.009516596794128418e-01
1.680000114440917969e+01,-5.140844583511352539e-01
1.685000038146972656e+01,-7.602969408035278320e-01
1.689999961853027344e+01,-1.008643388748168945e+00
1.695000076293945312e+01,-1.228220343589782715e+00
