147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# r,gr
1.139999985694885254e+00,-2.937018871307373047e-01
1.149999976158142090e+00,-2.719000279903411865e-01
1.159999966621398926e+00,-2.495368570089340210e-01
1.169999957084655762e+00,-2.275661677122116089e-01
1.179999947547912598e+00,-2.069496065378189087e-01
1.190000057220458984e+00,-1.886144876480102539e-01
1.200000047683715820e+00,-1.734206080436706543e-01
1.210000038146972656e+00,-1.621207594871520996e-01
1.220000028610229492e+00,-1.553338617086410522e-01
1.230000019073486328e+00,-1.535132378339767456e-01
1.240000009536743164e+00,-1.569292992353439331e-01
1.250000000000000000e+00,-1.656510531902313232e-01
1.259999990463256836e+00,-1.795422881841659546e-01
1.270000100135803223e+00,-1.982612758874893188e-01
1.279999971389770508e+00,-2.212666869163513184e-01
1.289999961853027344e+00,-2.478408962488174438e-01
1.299999952316284180e+00,-2.771082818508148193e-01
1.309999942779541016e+00,-3.080689907073974609e-01
1.319999933242797852e+00,-3.396356999874114990e-01
1.329999923706054688e+00,-3.706733584403991699e-01
1.339999914169311523e+00,-4.000421762466430664e-01
1.350000023841857910e+00,-4.266455471515655518e-01
1.360000014305114746e+00,-4.494700729846954346e-01
1.370000004768371582e+00,-4.676293432712554932e-01
1.379999995231628418e+00,-4.804033339023590088e-01
1.389999985694885254e+00,-4.872656464576721191e-01
1.399999976158142090e+00,-4.879136383533477783e-01
1.409999966621398926e+00,-4.822827577590942383e-01
1.419999957084655762e+00,-4.705532789230346680e-01
1.430000066757202148e+00,-4.531511664390563965e-01
1.440000057220458984e+00,-4.307358562946319580e-01
1.450000047683715820e+00,-4.041778743267059326e-01
1.460000038146972656e+00,-3.745311796665191650e-01
1.470000028610229492e+00,-3.429960012435913086e-01
1.480000019073486328e+00,-3.108718693256378174e-01
1.490000009536743164e+00,-2.795115411281585693e-01
1.500000000000000000e+00,-2.502672672271728516e-01
1.510000109672546387e+00,-2.244379520416259766e-01
1.519999980926513672e+00,-2.032176852226257324e-01
1.529999971389770508e+00,-1.876422911882400513e-01
1.539999961853027344e+00,-1.785508543252944946e-01
1.549999952316284180e+00,-1.765422821044921875e-01
1.559999942779541016e+00,-1.819505095481872559e-01
1.569999933242797852e+00,-1.948226541280746460e-01
1.579999923706054688e+00,-2.149118334054946899e-01
1.590000033378601074e+00,-2.416797131299972534e-01
1.600000023841857910e+00,-2.743117213249206543e-01
1.610000014305114746e+00,-3.117408156394958496e-01
1.620000004768371582e+00,-3.526872694492340088e-01
1.629999995231628418e+00,-3.957005143165588379e-01
1.639999985694885254e+00,-4.392168223857879639e-01
1.649999976158142090e+00,-4.816132485866546631e-01
1.659999966621398926e+00,-5.212751626968383789e-01
1.670000076293945312e+00,-5.566594004631042480e-01
1.679999947547912598e+00,-5.863525271415710449e-01
1.689999938011169434e+00,-6.091367602348327637e-01
1.699999928474426270e+00,-6.240385770797729492e-01
1.709999918937683105e+00,-6.303737163543701172e-01
1.719999909400939941e+00,-6.277812719345092773e-01
1.729999899864196777e+00,-6.162448525428771973e-01
1.739999890327453613e+00,-5.961053967475891113e-01
1.750000000000000000e+00,-5.680516362190246582e-01
1.759999990463256836e+00,-5.331050157546997070e-01
1.769999980926513672e+00,-4.925829768180847168e-01
1.779999971389770508e+00,-4.480603039264678955e-01
