13
{'composition': {'Au': 13}, 'crystal structure': 'fcc', 'shape': 'fccCubo', 'MOI': array([5.11757633, 5.11757633, 5.11757633]), 'MOInormalized': array([5.11757633, 5.11757633, 5.11757633]), 'MOI_dim': array([7.837, 7.837, 7.837]), 'main_dim': array([2.884, 2.163]), 'secondary_dim': {'edges': {'edge_1': {'length': 2.8837582303740374, 'atoms_per_edge': 2}, 'edge_2': {'length': None, 'atoms_per_edge': None}}}, 'truncation': False, 'number_of_atoms': 13, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'random'}}
# r,gr
4.360000133514404297e+00,-6.750452518463134766e-01
4.370000362396240234e+00,-6.790005564689636230e-01
4.380000114440917969e+00,-6.745330095291137695e-01
4.390000343322753906e+00,-6.618087291717529297e-01
4.400000095367431641e+00,-6.411691904067993164e-01
4.410000324249267578e+00,-6.131214499473571777e-01
4.420000076293945312e+00,-5.783500075340270996e-01
4.430000305175781250e+00,-5.376846194267272949e-01
4.440000057220458984e+00,-4.921133220195770264e-01
4.450000286102294922e+00,-4.427447617053985596e-01
4.460000038146972656e+00,-3.908004760742187500e-01
4.470000267028808594e+00,-3.375756740570068359e-01
4.480000019073486328e+00,-2.844292223453521729e-01
4.490000247955322266e+00,-2.327322363853454590e-01
4.500000000000000000e+00,-1.838594526052474976e-01
4.510000228881835938e+00,-1.391310095787048340e-01
4.519999980926513672e+00,-9.980370849370956421e-02
4.530000209808349609e+00,-6.701671332120895386e-02
4.539999961853027344e+00,-4.177662357687950134e-02
4.550000190734863281e+00,-2.492100745439529419e-02
4.559999942779541016e+00,-1.709197834134101868e-02
4.570000171661376953e+00,-1.871858723461627960e-02
4.579999923706054688e+00,-2.999378740787506104e-02
4.590000152587890625e+00,-5.086771771311759949e-02
4.599999904632568359e+00,-8.103093504905700684e-02
4.610000133514404297e+00,-1.199262812733650208e-01
4.619999885559082031e+00,-1.667356938123703003e-01
4.630000114440917969e+00,-2.204098850488662720e-01
4.639999866485595703e+00,-2.796618938446044922e-01
4.650000095367431641e+00,-3.430116772651672363e-01
4.659999847412109375e+00,-4.087912142276763916e-01
4.670000076293945312e+00,-4.751983582973480225e-01
4.679999828338623047e+00,-5.403106808662414551e-01
4.690000057220458984e+00,-6.021441817283630371e-01
4.699999809265136719e+00,-6.586874127388000488e-01
4.710000038146972656e+00,-7.079474925994873047e-01
4.719999790191650391e+00,-7.479980587959289551e-01
4.730000019073486328e+00,-7.770268917083740234e-01
4.739999771118164062e+00,-7.933753132820129395e-01
4.750000000000000000e+00,-7.955926060676574707e-01
4.759999752044677734e+00,-7.824665904045104980e-01
4.769999980926513672e+00,-7.530689239501953125e-01
4.779999732971191406e+00,-7.067800760269165039e-01
4.789999961853027344e+00,-6.433190703392028809e-01
4.800000190734863281e+00,-5.627616643905639648e-01
4.810000419616699219e+00,-4.655566513538360596e-01
4.820000171661376953e+00,-3.525313138961791992e-01
4.830000400543212891e+00,-2.248630225658416748e-01
4.840000152587890625e+00,-8.411756902933120728e-02
4.850000381469726562e+00,6.783922016620635986e-02
4.860000133514404297e+00,2.287999093532562256e-01
4.870000362396240234e+00,3.963170051574707031e-01
4.880000114440917969e+00,5.676885843276977539e-01
4.890000343322753906e+00,7.400693893432617188e-01
4.900000095367431641e+00,9.104667305946350098e-01
4.910000324249267578e+00,1.075859189033508301e+00
4.920000076293945312e+00,1.233206510543823242e+00
4.930000305175781250e+00,1.379573106765747070e+00
4.940000057220458984e+00,1.512131571769714355e+00
4.950000286102294922e+00,1.628288626670837402e+00
4.960000038146972656e+00,1.725693345069885254e+00
4.970000267028808594e+00,1.802342057228088379e+00
4.980000019073486328e+00,1.856585025787353516e+00
4.990000247955322266e+00,1.887206792831420898e+00
5.000000000000000000e+00,1.893438220024108887e+00
5.010000228881835938e+00,1.874989151954650879e+00
5.019999980926513672e+00,1.832065105438232422e+00
5.030000209808349609e+00,1.765360116958618164e+00
5.039999961853027344e+00,1.676062226295471191e+00
5.050000190734863281e+00,1.565812349319458008e+00
5.059999942779541016e+00,1.436700582504272461e+00
5.070000171661376953e+00,1.291184186935424805e+00
5.079999923706054688e+00,1.132082462310791016e+00
5.090000152587890625e+00,9.624577760696411133e-01
5.099999904632568359e+00,7.856072783470153809e-01
5.110000133514404297e+00,6.049206256866455078e-01
5.119999885559082031e+00,4.238747656345367432e-01
5.130000114440917969e+00,2.458768635988235474e-01
5.139999866485595703e+00,7.425507903099060059e-02
5.150000095367431641e+00,-8.788859099149703979e-02
5.159999847412109375e+00,-2.376877218484878540e-01
5.170000076293945312e+00,-3.726368844509124756e-01
5.179999828338623047e+00,-4.905992746353149414e-01
5.190000057220458984e+00,-5.899046063423156738e-01
5.199999809265136719e+00,-6.693398356437683105e-01
5.210000038146972656e+00,-7.282170057296752930e-01
5.219999790191650391e+00,-7.663493156433105469e-01
5.230000019073486328e+00,-7.840750217437744141e-01
5.239999771118164062e+00,-7.822243571281433105e-01
5.250000000000000000e+00,-7.621039152145385742e-01
5.259999752044677734e+00,-7.254449129104614258e-01
5.269999980926513672e+00,-6.743483543395996094e-01
5.280000209808349609e+00,-6.112332344055175781e-01
5.290000438690185547e+00,-5.387552976608276367e-01
5.300000190734863281e+00,-4.597368538379669189e-01
5.310000419616699219e+00,-3.770663142204284668e-01
5.320000171661376953e+00,-2.936458587646484375e-01
5.330000400543212891e+00,-2.122748345136642456e-01
5.340000152587890625e+00,-1.356042921543121338e-01
5.350000381469726562e+00,-6.602869182825088501e-02
