# q,iq
1.055000019073486328e+01,2.202296250000000000e+05
1.060000038146972656e+01,1.897459062500000000e+05
1.065000057220458984e+01,2.111369687500000000e+05
1.070000076293945312e+01,2.813668750000000000e+05
1.075000000000000000e+01,3.718159062500000000e+05
1.080000019073486328e+01,4.434076250000000000e+05
1.085000038146972656e+01,4.665659687500000000e+05
1.090000057220458984e+01,4.337512500000000000e+05
1.095000076293945312e+01,3.587487500000000000e+05
1.100000000000000000e+01,2.662315937500000000e+05
1.105000019073486328e+01,1.799501250000000000e+05
1.110000038146972656e+01,1.157405625000000000e+05
1.114999961853027344e+01,8.014021875000000000e+04
1.119999980926513672e+01,7.179865625000000000e+04
1.125000000000000000e+01,8.318395312500000000e+04
1.130000019073486328e+01,1.024272656250000000e+05
1.135000038146972656e+01,1.169616875000000000e+05
1.139999961853027344e+01,1.195634531250000000e+05
1.144999980926513672e+01,1.144439375000000000e+05
1.150000000000000000e+01,1.182566250000000000e+05
1.154999923706054688e+01,1.523496406250000000e+05
1.159999942779541016e+01,2.284458750000000000e+05
1.164999961853027344e+01,3.367548125000000000e+05
1.169999980926513672e+01,4.461798750000000000e+05
1.175000000000000000e+01,5.185570625000000000e+05
1.180000019073486328e+01,5.281758750000000000e+05
1.185000038146972656e+01,4.736960625000000000e+05
1.190000057220458984e+01,3.759892812500000000e+05
1.194999980926513672e+01,2.664664687500000000e+05
1.200000000000000000e+01,1.754188125000000000e+05
1.205000019073486328e+01,1.255139765625000000e+05
1.210000038146972656e+01,1.281259062500000000e+05
1.215000057220458984e+01,1.790120468750000000e+05
1.219999980926513672e+01,2.557840312500000000e+05
1.225000000000000000e+01,3.241130312500000000e+05
1.230000019073486328e+01,3.547547500000000000e+05
1.234999942779541016e+01,3.423167500000000000e+05
1.239999961853027344e+01,3.105278437500000000e+05
1.244999980926513672e+01,2.966070625000000000e+05
1.250000000000000000e+01,3.239619687500000000e+05
1.255000019073486328e+01,3.834390312500000000e+05
1.260000038146972656e+01,4.379667812500000000e+05
1.265000057220458984e+01,4.474565625000000000e+05
1.270000076293945312e+01,3.952825000000000000e+05
1.275000000000000000e+01,2.974960625000000000e+05
1.280000019073486328e+01,1.902038125000000000e+05
1.285000038146972656e+01,1.068138593750000000e+05
1.290000057220458984e+01,6.185628125000000000e+04
1.295000076293945312e+01,4.997451562500000000e+04
1.300000000000000000e+01,5.603321875000000000e+04
1.305000019073486328e+01,6.610993750000000000e+04
1.310000038146972656e+01,7.256207812500000000e+04
1.314999961853027344e+01,7.375978125000000000e+04
1.319999980926513672e+01,7.270820312500000000e+04
1.325000000000000000e+01,7.655207812500000000e+04
1.330000019073486328e+01,9.495110937500000000e+04
1.335000038146972656e+01,1.350915937500000000e+05
1.339999961853027344e+01,1.949146718750000000e+05
1.344999980926513672e+01,2.597960312500000000e+05
1.350000000000000000e+01,3.069926250000000000e+05
1.354999923706054688e+01,3.168211250000000000e+05
1.359999942779541016e+01,2.841809687500000000e+05
1.364999961853027344e+01,2.228990937500000000e+05
1.369999980926513672e+01,1.595329062500000000e+05
1.375000000000000000e+01,1.196877656250000000e+05
1.380000019073486328e+01,1.147160781250000000e+05
1.385000038146972656e+01,1.368370312500000000e+05
1.390000057220458984e+01,1.659184218750000000e+05
1.394999980926513672e+01,1.836987031250000000e+05
1.400000000000000000e+01,1.859580156250000000e+05
1.405000019073486328e+01,1.840242656250000000e+05
1.410000038146972656e+01,1.944371093750000000e+05
1.415000057220458984e+01,2.244374218750000000e+05
1.419999980926513672e+01,2.642714687500000000e+05
1.425000000000000000e+01,2.922560000000000000e+05
1.430000019073486328e+01,2.888996875000000000e+05
1.434999942779541016e+01,2.499117812500000000e+05
1.439999961853027344e+01,1.891960312500000000e+05
1.444999980926513672e+01,1.304543593750000000e+05
1.450000000000000000e+01,9.355028906250000000e+04
1.455000019073486328e+01,8.451354687500000000e+04
1.460000038146972656e+01,9.489721875000000000e+04
1.465000057220458984e+01,1.100862187500000000e+05
1.470000076293945312e+01,1.206616562500000000e+05
1.475000000000000000e+01,1.291763828125000000e+05
1.480000019073486328e+01,1.475674062500000000e+05
1.485000038146972656e+01,1.866538125000000000e+05
1.490000057220458984e+01,2.449662812500000000e+05
1.495000076293945312e+01,3.053260000000000000e+05
1.500000000000000000e+01,3.426018437500000000e+05
1.505000019073486328e+01,3.381407500000000000e+05
1.510000038146972656e+01,2.912481875000000000e+05
1.514999961853027344e+01,2.199364375000000000e+05
1.519999980926513672e+01,1.505547343750000000e+05
1.525000000000000000e+01,1.035044375000000000e+05
1.530000019073486328e+01,8.431885937500000000e+04
1.535000038146972656e+01,8.496294531250000000e+04
1.539999961853027344e+01,9.277159375000000000e+04
1.544999980926513672e+01,9.973487500000000000e+04
1.550000000000000000e+01,1.056952109375000000e+05
1.554999923706054688e+01,1.144819531250000000e+05
