# q,iq
1.275000000000000000e+01,1.561678750000000000e+06
1.280000019073486328e+01,7.691838125000000000e+05
1.285000038146972656e+01,3.195329375000000000e+05
1.290000057220458984e+01,2.286018750000000000e+05
1.295000076293945312e+01,3.833275000000000000e+05
1.300000000000000000e+01,7.974997500000000000e+05
1.305000019073486328e+01,1.231072500000000000e+06
1.310000038146972656e+01,1.223231250000000000e+06
1.314999961853027344e+01,7.678263750000000000e+05
1.319999980926513672e+01,4.731014062500000000e+05
1.325000000000000000e+01,8.357704375000000000e+05
1.330000019073486328e+01,1.615071500000000000e+06
1.335000038146972656e+01,2.098911500000000000e+06
1.339999961853027344e+01,1.884008375000000000e+06
1.344999980926513672e+01,1.222603750000000000e+06
1.350000000000000000e+01,6.216581250000000000e+05
1.354999923706054688e+01,3.092432500000000000e+05
1.359999942779541016e+01,2.052498125000000000e+05
1.364999961853027344e+01,2.447767500000000000e+05
1.369999980926513672e+01,4.560068750000000000e+05
1.375000000000000000e+01,7.202860000000000000e+05
1.380000019073486328e+01,7.640465625000000000e+05
1.385000038146972656e+01,5.491032500000000000e+05
1.390000057220458984e+01,4.732038750000000000e+05
1.394999980926513672e+01,9.574593750000000000e+05
1.400000000000000000e+01,1.851525000000000000e+06
1.405000019073486328e+01,2.457225500000000000e+06
1.410000038146972656e+01,2.267798000000000000e+06
1.415000057220458984e+01,1.501441750000000000e+06
1.419999980926513672e+01,7.476019375000000000e+05
1.425000000000000000e+01,3.293080312500000000e+05
1.430000019073486328e+01,2.158370625000000000e+05
1.434999942779541016e+01,3.064749375000000000e+05
1.439999961853027344e+01,5.089417500000000000e+05
1.444999980926513672e+01,6.355601250000000000e+05
1.450000000000000000e+01,5.261096875000000000e+05
1.455000019073486328e+01,3.452877187500000000e+05
1.460000038146972656e+01,4.569231875000000000e+05
1.465000057220458984e+01,8.471273750000000000e+05
1.470000076293945312e+01,1.037336750000000000e+06
1.475000000000000000e+01,7.713258125000000000e+05
1.480000019073486328e+01,3.617891562500000000e+05
1.485000038146972656e+01,1.581992500000000000e+05
1.490000057220458984e+01,1.282658750000000000e+05
1.495000076293945312e+01,1.449177500000000000e+05
1.500000000000000000e+01,2.527949062500000000e+05
1.505000019073486328e+01,4.536468125000000000e+05
1.510000038146972656e+01,5.506013125000000000e+05
1.514999961853027344e+01,4.419814062500000000e+05
1.519999980926513672e+01,3.995347187500000000e+05
1.525000000000000000e+01,7.566293750000000000e+05
1.530000019073486328e+01,1.345886000000000000e+06
1.535000038146972656e+01,1.600337750000000000e+06
1.539999961853027344e+01,1.282830750000000000e+06
1.544999980926513672e+01,7.391607500000000000e+05
1.550000000000000000e+01,3.588545625000000000e+05
1.554999923706054688e+01,2.345270000000000000e+05
1.559999942779541016e+01,4.043375625000000000e+05
1.564999961853027344e+01,8.536300000000000000e+05
1.569999980926513672e+01,1.206273500000000000e+06
1.575000000000000000e+01,1.060847750000000000e+06
1.580000019073486328e+01,6.780601250000000000e+05
1.585000038146972656e+01,6.851293750000000000e+05
