# q,iq
1.569999980926513672e+01,2.528567578125000000e+04
1.575000000000000000e+01,2.322617773437500000e+04
1.580000019073486328e+01,2.233420117187500000e+04
1.585000038146972656e+01,2.259658984375000000e+04
1.590000057220458984e+01,2.365355078125000000e+04
1.594999980926513672e+01,2.503318359375000000e+04
1.600000000000000000e+01,2.637003515625000000e+04
1.604999923706054688e+01,2.750520312500000000e+04
1.610000038146972656e+01,2.846622070312500000e+04
1.614999961853027344e+01,2.938185937500000000e+04
1.620000076293945312e+01,3.039862695312500000e+04
1.625000000000000000e+01,3.168491210937500000e+04
1.630000114440917969e+01,3.513722265625000000e+04
1.635000038146972656e+01,4.270567968750000000e+04
1.640000152587890625e+01,4.491838671875000000e+04
1.645000076293945312e+01,3.923819531250000000e+04
1.650000000000000000e+01,3.853306250000000000e+04
1.655000114440917969e+01,3.996163281250000000e+04
1.660000038146972656e+01,4.020553515625000000e+04
1.664999961853027344e+01,3.999010546875000000e+04
1.670000076293945312e+01,4.037470312500000000e+04
1.675000000000000000e+01,4.101373046875000000e+04
1.680000114440917969e+01,4.113526953125000000e+04
1.685000038146972656e+01,4.078493750000000000e+04
1.689999961853027344e+01,4.074242187500000000e+04
1.695000076293945312e+01,4.095935937500000000e+04
1.700000000000000000e+01,4.005364843750000000e+04
1.704999923706054688e+01,3.719168359375000000e+04
1.710000038146972656e+01,3.343425781250000000e+04
1.714999961853027344e+01,3.045645507812500000e+04
1.720000076293945312e+01,2.875599414062500000e+04
1.725000000000000000e+01,2.773821484375000000e+04
1.729999923706054688e+01,2.694308789062500000e+04
1.735000038146972656e+01,2.653312695312500000e+04
1.739999961853027344e+01,2.680214257812500000e+04
1.744999885559082031e+01,2.773486328125000000e+04
1.750000000000000000e+01,2.911566210937500000e+04
1.754999923706054688e+01,3.076648828125000000e+04
1.760000038146972656e+01,3.250452343750000000e+04
1.764999961853027344e+01,3.396281250000000000e+04
1.769999885559082031e+01,3.462103906250000000e+04
1.775000000000000000e+01,3.409047656250000000e+04
1.779999923706054688e+01,3.239322265625000000e+04
1.784999847412109375e+01,2.998897265625000000e+04
1.789999961853027344e+01,2.754024414062500000e+04
1.794999885559082031e+01,2.558911328125000000e+04
1.800000000000000000e+01,2.433633007812500000e+04
1.804999923706054688e+01,2.362416015625000000e+04
1.809999847412109375e+01,2.309869921875000000e+04
1.814999961853027344e+01,2.244232812500000000e+04
1.820000076293945312e+01,2.153869140625000000e+04
