# q,iq
9.199999809265136719e+00,2.898908437500000000e+05
9.250000000000000000e+00,3.275950937500000000e+05
9.300000190734863281e+00,3.548992500000000000e+05
9.350000381469726562e+00,3.693123437500000000e+05
9.399999618530273438e+00,3.735390000000000000e+05
9.449999809265136719e+00,3.781163125000000000e+05
9.500000000000000000e+00,3.997011875000000000e+05
9.549999237060546875e+00,4.513478437500000000e+05
9.599999427795410156e+00,5.314606875000000000e+05
9.649999618530273438e+00,6.216436250000000000e+05
9.699999809265136719e+00,6.951788750000000000e+05
9.750000000000000000e+00,7.291405000000000000e+05
9.800000190734863281e+00,7.134653125000000000e+05
9.850000381469726562e+00,6.546331875000000000e+05
9.900000572204589844e+00,5.727529375000000000e+05
9.949999809265136719e+00,4.918543125000000000e+05
1.000000000000000000e+01,4.280704375000000000e+05
1.005000019073486328e+01,3.839621250000000000e+05
1.010000038146972656e+01,3.525709062500000000e+05
1.015000057220458984e+01,3.261356562500000000e+05
1.019999980926513672e+01,3.017106875000000000e+05
1.025000000000000000e+01,2.810821250000000000e+05
1.030000019073486328e+01,2.677619062500000000e+05
1.034999942779541016e+01,2.641775000000000000e+05
1.039999961853027344e+01,2.700335937500000000e+05
1.044999980926513672e+01,2.819665937500000000e+05
1.050000000000000000e+01,2.946982812500000000e+05
1.055000019073486328e+01,3.031172500000000000e+05
1.060000038146972656e+01,3.041230000000000000e+05
1.065000057220458984e+01,2.976082187500000000e+05
1.070000076293945312e+01,2.865698437500000000e+05
1.075000000000000000e+01,2.757993750000000000e+05
1.080000019073486328e+01,2.687504687500000000e+05
1.085000038146972656e+01,2.645895625000000000e+05
1.090000057220458984e+01,2.589867656250000000e+05
1.095000076293945312e+01,2.490073281250000000e+05
1.100000000000000000e+01,2.369404843750000000e+05
1.105000019073486328e+01,2.280620156250000000e+05
1.110000038146972656e+01,2.246048125000000000e+05
1.114999961853027344e+01,2.234115000000000000e+05
1.119999980926513672e+01,2.200850000000000000e+05
1.125000000000000000e+01,2.140510937500000000e+05
1.130000019073486328e+01,2.085104375000000000e+05
1.135000038146972656e+01,2.068623750000000000e+05
1.139999961853027344e+01,2.110135000000000000e+05
1.144999980926513672e+01,2.221800312500000000e+05
1.150000000000000000e+01,2.404883906250000000e+05
1.154999923706054688e+01,2.630764062500000000e+05
1.159999942779541016e+01,2.847040000000000000e+05
1.164999961853027344e+01,3.015416562500000000e+05
1.169999980926513672e+01,3.131494375000000000e+05
1.175000000000000000e+01,3.199219062500000000e+05
1.180000019073486328e+01,3.205932812500000000e+05
1.185000038146972656e+01,3.142756562500000000e+05
1.190000057220458984e+01,3.036507812500000000e+05
1.194999980926513672e+01,2.934260312500000000e+05
1.200000000000000000e+01,2.858641250000000000e+05
1.205000019073486328e+01,2.806664062500000000e+05
1.210000038146972656e+01,2.799191562500000000e+05
1.215000057220458984e+01,2.899309375000000000e+05
1.219999980926513672e+01,3.149845312500000000e+05
1.225000000000000000e+01,3.495903125000000000e+05
1.230000019073486328e+01,3.791858125000000000e+05
1.234999942779541016e+01,3.896125000000000000e+05
1.239999961853027344e+01,3.761011250000000000e+05
1.244999980926513672e+01,3.443931875000000000e+05
1.250000000000000000e+01,3.052992812500000000e+05
1.255000019073486328e+01,2.684774375000000000e+05
1.260000038146972656e+01,2.391258437500000000e+05
1.265000057220458984e+01,2.178611718750000000e+05
1.270000076293945312e+01,2.026393281250000000e+05
1.275000000000000000e+01,1.911544843750000000e+05
1.280000019073486328e+01,1.821549687500000000e+05
1.285000038146972656e+01,1.752715000000000000e+05
1.290000057220458984e+01,1.704120468750000000e+05
1.295000076293945312e+01,1.676520312500000000e+05
1.300000000000000000e+01,1.671842031250000000e+05
1.305000019073486328e+01,1.687118125000000000e+05
1.310000038146972656e+01,1.708810937500000000e+05
1.314999961853027344e+01,1.718422187500000000e+05
1.319999980926513672e+01,1.707590468750000000e+05
1.325000000000000000e+01,1.687713750000000000e+05
1.330000019073486328e+01,1.682918593750000000e+05
1.335000038146972656e+01,1.711130937500000000e+05
1.339999961853027344e+01,1.769205937500000000e+05
1.344999980926513672e+01,1.834910312500000000e+05
1.350000000000000000e+01,1.884275781250000000e+05
1.354999923706054688e+01,1.908701406250000000e+05
1.359999942779541016e+01,1.916328750000000000e+05
1.364999961853027344e+01,1.918502812500000000e+05
1.369999980926513672e+01,1.917632031250000000e+05
1.375000000000000000e+01,1.909012187500000000e+05
1.380000019073486328e+01,1.891428906250000000e+05
1.385000038146972656e+01,1.872162031250000000e+05
1.390000057220458984e+01,1.860942968750000000e+05
1.394999980926513672e+01,1.860941718750000000e+05
1.400000000000000000e+01,1.867548593750000000e+05
1.405000019073486328e+01,1.877273281250000000e+05
1.410000038146972656e+01,1.898101093750000000e+05
1.415000057220458984e+01,1.948911093750000000e+05
1.419999980926513672e+01,2.043705312500000000e+05
1.425000000000000000e+01,2.172703281250000000e+05
1.430000019073486328e+01,2.299362500000000000e+05
1.434999942779541016e+01,2.378837500000000000e+05
1.439999961853027344e+01,2.382765781250000000e+05
1.444999980926513672e+01,2.311521875000000000e+05
1.450000000000000000e+01,2.189652187500000000e+05
1.455000019073486328e+01,2.052123281250000000e+05
1.460000038146972656e+01,1.928639843750000000e+05
1.465000057220458984e+01,1.832071406250000000e+05
1.470000076293945312e+01,1.759203750000000000e+05
1.475000000000000000e+01,1.705505156250000000e+05
1.480000019073486328e+01,1.679278437500000000e+05
1.485000038146972656e+01,1.697411093750000000e+05
1.490000057220458984e+01,1.765418906250000000e+05
1.495000076293945312e+01,1.864374531250000000e+05
1.500000000000000000e+01,1.958798437500000000e+05
1.505000019073486328e+01,2.015398593750000000e+05
1.510000038146972656e+01,2.014235156250000000e+05
1.514999961853027344e+01,1.948826562500000000e+05
1.519999980926513672e+01,1.824856250000000000e+05
1.525000000000000000e+01,1.663065625000000000e+05
1.530000019073486328e+01,1.499728437500000000e+05
1.535000038146972656e+01,1.374922968750000000e+05
1.539999961853027344e+01,1.309945937500000000e+05
1.544999980926513672e+01,1.290578203125000000e+05
1.550000000000000000e+01,1.275894609375000000e+05
1.554999923706054688e+01,1.231566562500000000e+05
1.559999942779541016e+01,1.158438281250000000e+05
1.564999961853027344e+01,1.086633437500000000e+05
1.569999980926513672e+01,1.041960625000000000e+05
1.575000000000000000e+01,1.023607812500000000e+05
1.580000019073486328e+01,1.016818750000000000e+05
1.585000038146972656e+01,1.018875468750000000e+05
1.590000057220458984e+01,1.042348828125000000e+05
1.594999980926513672e+01,1.094210312500000000e+05
1.600000000000000000e+01,1.162955859375000000e+05
1.604999923706054688e+01,1.232147734375000000e+05
1.610000038146972656e+01,1.300626718750000000e+05
1.614999961853027344e+01,1.381645781250000000e+05
1.620000076293945312e+01,1.483593906250000000e+05
1.625000000000000000e+01,1.597442031250000000e+05
1.630000114440917969e+01,1.702815937500000000e+05
1.635000038146972656e+01,1.779238281250000000e+05
1.640000152587890625e+01,1.809498750000000000e+05
1.645000076293945312e+01,1.781108125000000000e+05
1.650000000000000000e+01,1.696459062500000000e+05
1.655000114440917969e+01,1.583538750000000000e+05
1.660000038146972656e+01,1.488070468750000000e+05
1.664999961853027344e+01,1.445831718750000000e+05
1.670000076293945312e+01,1.459660156250000000e+05
1.675000000000000000e+01,1.502942500000000000e+05
1.680000114440917969e+01,1.542682343750000000e+05
1.685000038146972656e+01,1.557549062500000000e+05
1.689999961853027344e+01,1.539662500000000000e+05
1.695000076293945312e+01,1.490216093750000000e+05
1.700000000000000000e+01,1.419448125000000000e+05
1.704999923706054688e+01,1.346348906250000000e+05
1.710000038146972656e+01,1.290010234375000000e+05
1.714999961853027344e+01,1.257197265625000000e+05
1.720000076293945312e+01,1.239188125000000000e+05
1.725000000000000000e+01,1.221708203125000000e+05
1.729999923706054688e+01,1.197690234375000000e+05
1.735000038146972656e+01,1.170918437500000000e+05
1.739999961853027344e+01,1.149242890625000000e+05
1.744999885559082031e+01,1.135734765625000000e+05
1.750000000000000000e+01,1.126914140625000000e+05
1.754999923706054688e+01,1.119659062500000000e+05
1.760000038146972656e+01,1.119243125000000000e+05
1.764999961853027344e+01,1.138099609375000000e+05
1.769999885559082031e+01,1.183246250000000000e+05
1.775000000000000000e+01,1.243235625000000000e+05
1.779999923706054688e+01,1.288818593750000000e+05
1.784999847412109375e+01,1.289808281250000000e+05
1.789999961853027344e+01,1.235148046875000000e+05
1.794999885559082031e+01,1.139895859375000000e+05
1.800000000000000000e+01,1.034424140625000000e+05
1.804999923706054688e+01,9.458303906250000000e+04
1.809999847412109375e+01,8.858548437500000000e+04
1.814999961853027344e+01,8.518353125000000000e+04
1.820000076293945312e+01,8.354657812500000000e+04
1.825000000000000000e+01,8.300740625000000000e+04
1.830000114440917969e+01,8.326432812500000000e+04
1.835000038146972656e+01,8.436048437500000000e+04
1.840000152587890625e+01,8.670271875000000000e+04
1.845000076293945312e+01,9.090459375000000000e+04
1.850000000000000000e+01,9.723064843750000000e+04
1.855000114440917969e+01,1.050230312500000000e+05
1.860000038146972656e+01,1.127493437500000000e+05
1.864999961853027344e+01,1.187519921875000000e+05
1.870000076293945312e+01,1.220634140625000000e+05
1.875000000000000000e+01,1.227553281250000000e+05
1.880000114440917969e+01,1.217981953125000000e+05
1.885000038146972656e+01,1.205797421875000000e+05
1.889999961853027344e+01,1.201013046875000000e+05
1.895000076293945312e+01,1.201706562500000000e+05
1.900000000000000000e+01,1.193961640625000000e+05
1.904999923706054688e+01,1.163870703125000000e+05
1.910000038146972656e+01,1.112636718750000000e+05
1.914999961853027344e+01,1.059583125000000000e+05
1.920000076293945312e+01,1.029083906250000000e+05
1.925000000000000000e+01,1.033991953125000000e+05
1.929999923706054688e+01,1.069984062500000000e+05
1.935000038146972656e+01,1.121968437500000000e+05
1.939999961853027344e+01,1.173146875000000000e+05
1.945000076293945312e+01,1.210078593750000000e+05
1.950000000000000000e+01,1.224325078125000000e+05
1.954999923706054688e+01,1.212879296875000000e+05
1.960000038146972656e+01,1.177331484375000000e+05
1.964999961853027344e+01,1.122205937500000000e+05
1.970000076293945312e+01,1.054020703125000000e+05
1.975000000000000000e+01,9.807641406250000000e+04
1.979999923706054688e+01,9.099994531250000000e+04
1.985000038146972656e+01,8.466831250000000000e+04
1.989999961853027344e+01,7.938213281250000000e+04
1.995000076293945312e+01,7.550318750000000000e+04
