# q,fq
9.500000000000000000e+00,-2.889201641082763672e+00
9.549999237060546875e+00,-2.469123363494873047e+00
9.599999427795410156e+00,-1.386378258466720581e-01
9.649999618530273438e+00,4.655443191528320312e+00
9.699999809265136719e+00,9.742194175720214844e+00
9.750000000000000000e+00,1.223737430572509766e+01
9.800000190734863281e+00,1.161091232299804688e+01
9.850000381469726562e+00,9.151363372802734375e+00
9.900000572204589844e+00,5.776245117187500000e+00
9.949999809265136719e+00,2.030025720596313477e+00
1.000000000000000000e+01,-1.085622549057006836e+00
1.005000019073486328e+01,-2.810720682144165039e+00
1.010000038146972656e+01,-3.427580118179321289e+00
1.015000057220458984e+01,-3.677427291870117188e+00
1.019999980926513672e+01,-3.815521717071533203e+00
1.025000000000000000e+01,-3.323916435241699219e+00
1.030000019073486328e+01,-1.552949428558349609e+00
1.034999942779541016e+01,9.889280796051025391e-01
1.039999961853027344e+01,2.477457046508789062e+00
1.044999980926513672e+01,1.681381583213806152e+00
1.050000000000000000e+01,-5.958046317100524902e-01
1.055000019073486328e+01,-2.624981403350830078e+00
1.060000038146972656e+01,-3.411571264266967773e+00
1.065000057220458984e+01,-2.765908241271972656e+00
1.070000076293945312e+01,-8.454942703247070312e-01
1.075000000000000000e+01,1.682320237159729004e+00
1.080000019073486328e+01,3.709679841995239258e+00
1.085000038146972656e+01,4.416629791259765625e+00
1.090000057220458984e+01,3.684048175811767578e+00
1.095000076293945312e+01,1.817814469337463379e+00
1.100000000000000000e+01,-6.595052480697631836e-01
1.105000019073486328e+01,-2.928902149200439453e+00
1.110000038146972656e+01,-4.196017742156982422e+00
1.114999961853027344e+01,-4.422967433929443359e+00
1.119999980926513672e+01,-4.332641124725341797e+00
1.125000000000000000e+01,-4.352537155151367188e+00
1.130000019073486328e+01,-4.086728572845458984e+00
1.135000038146972656e+01,-3.320506095886230469e+00
1.139999961853027344e+01,-2.771138191223144531e+00
1.144999980926513672e+01,-3.077332258224487305e+00
1.150000000000000000e+01,-3.806031942367553711e+00
1.154999923706054688e+01,-3.957796573638916016e+00
1.159999942779541016e+01,-2.591600418090820312e+00
1.164999961853027344e+01,8.433343172073364258e-01
1.169999980926513672e+01,5.492776393890380859e+00
1.175000000000000000e+01,8.907711029052734375e+00
1.180000019073486328e+01,9.126718521118164062e+00
1.185000038146972656e+01,6.448664188385009766e+00
1.190000057220458984e+01,2.614933729171752930e+00
1.194999980926513672e+01,-7.924656271934509277e-01
1.200000000000000000e+01,-2.900148153305053711e+00
1.205000019073486328e+01,-3.682365417480468750e+00
1.210000038146972656e+01,-3.757728338241577148e+00
1.215000057220458984e+01,-3.167307376861572266e+00
1.219999980926513672e+01,-9.165504574775695801e-01
1.225000000000000000e+01,2.966305494308471680e+00
1.230000019073486328e+01,5.908739089965820312e+00
1.234999942779541016e+01,5.230985164642333984e+00
1.239999961853027344e+01,1.565833091735839844e+00
1.244999980926513672e+01,-1.478280544281005859e+00
1.250000000000000000e+01,-6.449117064476013184e-01
1.255000019073486328e+01,4.168981552124023438e+00
1.260000038146972656e+01,9.457994461059570312e+00
1.265000057220458984e+01,1.075350475311279297e+01
1.270000076293945312e+01,6.853894710540771484e+00
1.275000000000000000e+01,9.328785538673400879e-01
1.280000019073486328e+01,-3.175275564193725586e+00
1.285000038146972656e+01,-4.611309528350830078e+00
1.290000057220458984e+01,-4.858879089355468750e+00
1.295000076293945312e+01,-5.091040134429931641e+00
1.300000000000000000e+01,-5.274151325225830078e+00
1.305000019073486328e+01,-5.053938865661621094e+00
1.310000038146972656e+01,-4.516986370086669922e+00
1.314999961853027344e+01,-4.090995311737060547e+00
1.319999980926513672e+01,-4.070046901702880859e+00
1.325000000000000000e+01,-4.349782466888427734e+00
1.330000019073486328e+01,-4.449467182159423828e+00
1.335000038146972656e+01,-3.638128757476806641e+00
1.339999961853027344e+01,-1.301053285598754883e+00
1.344999980926513672e+01,2.338777780532836914e+00
1.350000000000000000e+01,5.772402286529541016e+00
1.354999923706054688e+01,6.947238922119140625e+00
1.359999942779541016e+01,4.968723773956298828e+00
1.364999961853027344e+01,1.042898416519165039e+00
1.369999980926513672e+01,-2.586828470230102539e+00
1.375000000000000000e+01,-4.468970775604248047e+00
1.380000019073486328e+01,-4.380039215087890625e+00
1.385000038146972656e+01,-2.611345291137695312e+00
1.390000057220458984e+01,4.101647436618804932e-02
1.394999980926513672e+01,1.879763841629028320e+00
1.400000000000000000e+01,1.380783915519714355e+00
1.405000019073486328e+01,-8.605066537857055664e-01
1.410000038146972656e+01,-2.099566459655761719e+00
1.415000057220458984e+01,-6.906620413064956665e-02
1.419999980926513672e+01,4.373941898345947266e+00
1.425000000000000000e+01,7.723740100860595703e+00
1.430000019073486328e+01,7.294210433959960938e+00
1.434999942779541016e+01,3.725089073181152344e+00
1.439999961853027344e+01,-3.466337025165557861e-01
1.444999980926513672e+01,-3.169517993927001953e+00
1.450000000000000000e+01,-4.620100021362304688e+00
1.455000019073486328e+01,-4.947280406951904297e+00
1.460000038146972656e+01,-4.086347579956054688e+00
1.465000057220458984e+01,-2.338847398757934570e+00
1.470000076293945312e+01,-9.002398848533630371e-01
1.475000000000000000e+01,-9.391868114471435547e-01
1.480000019073486328e+01,-1.980930566787719727e+00
1.485000038146972656e+01,-1.652266621589660645e+00
1.490000057220458984e+01,2.135033369064331055e+00
1.495000076293945312e+01,8.344812393188476562e+00
1.500000000000000000e+01,1.292892646789550781e+01
1.505000019073486328e+01,1.258103847503662109e+01
1.510000038146972656e+01,7.856302261352539062e+00
1.514999961853027344e+01,2.018821954727172852e+00
1.519999980926513672e+01,-2.307087182998657227e+00
1.525000000000000000e+01,-4.457551002502441406e+00
1.530000019073486328e+01,-4.670341014862060547e+00
1.535000038146972656e+01,-3.462203264236450195e+00
1.539999961853027344e+01,-2.132292985916137695e+00
1.544999980926513672e+01,-2.145891427993774414e+00
1.550000000000000000e+01,-3.261361837387084961e+00
1.554999923706054688e+01,-3.487828493118286133e+00
1.559999942779541016e+01,-1.605259776115417480e+00
1.564999961853027344e+01,1.119918227195739746e+00
1.569999980926513672e+01,2.225793600082397461e+00
1.575000000000000000e+01,5.925218462944030762e-01
1.580000019073486328e+01,-2.597949981689453125e+00
1.585000038146972656e+01,-5.246071815490722656e+00
1.590000057220458984e+01,-6.289406776428222656e+00
1.594999980926513672e+01,-6.046216487884521484e+00
1.600000000000000000e+01,-5.106853961944580078e+00
1.604999923706054688e+01,-3.752465248107910156e+00
1.610000038146972656e+01,-2.513863325119018555e+00
1.614999961853027344e+01,-2.247701406478881836e+00
1.620000076293945312e+01,-2.702024459838867188e+00
1.625000000000000000e+01,-1.722406387329101562e+00
1.630000114440917969e+01,2.300780296325683594e+00
1.635000038146972656e+01,7.320098400115966797e+00
1.640000152587890625e+01,9.189891815185546875e+00
1.645000076293945312e+01,6.496541500091552734e+00
1.650000000000000000e+01,1.670333862304687500e+00
1.655000114440917969e+01,-2.376125574111938477e+00
1.660000038146972656e+01,-4.171148300170898438e+00
1.664999961853027344e+01,-2.882783174514770508e+00
1.670000076293945312e+01,1.222602605819702148e+00
1.675000000000000000e+01,5.331033706665039062e+00
1.680000114440917969e+01,5.924297809600830078e+00
1.685000038146972656e+01,3.106707334518432617e+00
1.689999961853027344e+01,1.143092989921569824e+00
1.695000076293945312e+01,3.304045677185058594e+00
1.700000000000000000e+01,7.553071975708007812e+00
1.704999923706054688e+01,9.030179977416992188e+00
1.710000038146972656e+01,5.865538120269775391e+00
1.714999961853027344e+01,6.123272180557250977e-01
1.720000076293945312e+01,-3.502502918243408203e+00
1.725000000000000000e+01,-5.582870006561279297e+00
1.729999923706054688e+01,-6.358098030090332031e+00
1.735000038146972656e+01,-6.543081760406494141e+00
1.739999961853027344e+01,-6.494072437286376953e+00
1.744999885559082031e+01,-6.240695953369140625e+00
1.750000000000000000e+01,-5.222809314727783203e+00
1.754999923706054688e+01,-2.459908962249755859e+00
1.760000038146972656e+01,2.364737987518310547e+00
1.764999961853027344e+01,7.537277698516845703e+00
1.769999885559082031e+01,9.663391113281250000e+00
1.775000000000000000e+01,6.788649559020996094e+00
1.779999923706054688e+01,1.047293186187744141e+00
1.784999847412109375e+01,-3.190218448638916016e+00
1.789999961853027344e+01,-3.662316322326660156e+00
1.794999885559082031e+01,-1.666314005851745605e+00
1.800000000000000000e+01,1.157915219664573669e-01
1.804999923706054688e+01,8.032480627298355103e-02
1.809999847412109375e+01,-1.242338895797729492e+00
1.814999961853027344e+01,-1.860968351364135742e+00
1.820000076293945312e+01,-8.529665470123291016e-01
1.825000000000000000e+01,5.765428021550178528e-02
1.830000114440917969e+01,-1.198447585105895996e+00
1.835000038146972656e+01,-4.085768699645996094e+00
1.840000152587890625e+01,-6.436097145080566406e+00
1.845000076293945312e+01,-7.159119129180908203e+00
1.850000000000000000e+01,-6.625928878784179688e+00
1.855000114440917969e+01,-5.676572322845458984e+00
1.860000038146972656e+01,-5.066690921783447266e+00
1.864999961853027344e+01,-4.483771324157714844e+00
1.870000076293945312e+01,-1.858589053153991699e+00
1.875000000000000000e+01,4.434996128082275391e+00
