1729
{'composition': {'Au': 1729}, 'crystal structure': 'bcc', 'shape': 'cube', 'size': 30}
# q,sq
9.599999427795410156e+00,4.879757500000000000e+05
9.649999618530273438e+00,3.756565625000000000e+05
9.699999809265136719e+00,3.868279375000000000e+05
9.750000000000000000e+00,6.168241875000000000e+05
9.800000190734863281e+00,1.097042500000000000e+06
9.850000381469726562e+00,1.500698250000000000e+06
9.900000572204589844e+00,1.465430125000000000e+06
9.949999809265136719e+00,1.059531000000000000e+06
1.000000000000000000e+01,6.588907500000000000e+05
1.005000019073486328e+01,4.663796250000000000e+05
1.010000038146972656e+01,5.614965625000000000e+05
1.015000057220458984e+01,1.233530375000000000e+06
1.019999980926513672e+01,2.548783250000000000e+06
1.025000000000000000e+01,3.714561500000000000e+06
1.030000019073486328e+01,3.702561500000000000e+06
1.034999942779541016e+01,2.512842750000000000e+06
1.039999961853027344e+01,1.162390250000000000e+06
1.044999980926513672e+01,4.514201562500000000e+05
1.050000000000000000e+01,3.036788750000000000e+05
1.055000019073486328e+01,2.858946875000000000e+05
1.060000038146972656e+01,2.187601875000000000e+05
1.065000057220458984e+01,1.632637500000000000e+05
1.070000076293945312e+01,1.732698125000000000e+05
1.075000000000000000e+01,2.147156875000000000e+05
1.080000019073486328e+01,2.279934375000000000e+05
1.085000038146972656e+01,2.678272500000000000e+05
1.090000057220458984e+01,5.503246250000000000e+05
1.095000076293945312e+01,1.177337125000000000e+06
1.100000000000000000e+01,1.824778750000000000e+06
1.105000019073486328e+01,1.974852125000000000e+06
1.110000038146972656e+01,1.503299375000000000e+06
1.114999961853027344e+01,8.077980000000000000e+05
1.119999980926513672e+01,3.448051562500000000e+05
1.125000000000000000e+01,2.448832500000000000e+05
1.130000019073486328e+01,3.686134375000000000e+05
1.135000038146972656e+01,5.235772812500000000e+05
1.139999961853027344e+01,5.773081250000000000e+05
1.144999980926513672e+01,5.048282500000000000e+05
1.150000000000000000e+01,3.790069062500000000e+05
1.154999923706054688e+01,2.944185625000000000e+05
1.159999942779541016e+01,3.751645625000000000e+05
1.164999961853027344e+01,7.603243750000000000e+05
1.169999980926513672e+01,1.329376000000000000e+06
1.175000000000000000e+01,1.617967750000000000e+06
1.180000019073486328e+01,1.345046875000000000e+06
1.185000038146972656e+01,7.960218125000000000e+05
1.190000057220458984e+01,4.241750937500000000e+05
1.194999980926513672e+01,3.874990625000000000e+05
1.200000000000000000e+01,6.052450000000000000e+05
1.205000019073486328e+01,8.939142500000000000e+05
1.210000038146972656e+01,1.003370062500000000e+06
1.215000057220458984e+01,8.190330625000000000e+05
1.219999980926513672e+01,5.164101875000000000e+05
1.225000000000000000e+01,4.093466562500000000e+05
1.230000019073486328e+01,7.096882500000000000e+05
1.234999942779541016e+01,1.338600750000000000e+06
1.239999961853027344e+01,1.863354875000000000e+06
1.244999980926513672e+01,1.821698250000000000e+06
1.250000000000000000e+01,1.229947750000000000e+06
1.255000019073486328e+01,5.888333125000000000e+05
1.260000038146972656e+01,3.365738750000000000e+05
1.265000057220458984e+01,4.613527500000000000e+05
1.270000076293945312e+01,6.623438750000000000e+05
1.275000000000000000e+01,7.152901875000000000e+05
1.280000019073486328e+01,6.023475625000000000e+05
1.285000038146972656e+01,4.199393750000000000e+05
1.290000057220458984e+01,3.238532812500000000e+05
1.295000076293945312e+01,4.801071875000000000e+05
1.300000000000000000e+01,8.518688750000000000e+05
1.305000019073486328e+01,1.108356750000000000e+06
1.310000038146972656e+01,9.777041250000000000e+05
1.314999961853027344e+01,5.988264375000000000e+05
1.319999980926513672e+01,3.262959062500000000e+05
1.325000000000000000e+01,3.154795625000000000e+05
1.330000019073486328e+01,4.541760625000000000e+05
1.335000038146972656e+01,5.622388125000000000e+05
1.339999961853027344e+01,5.331672500000000000e+05
1.344999980926513672e+01,3.883433125000000000e+05
1.350000000000000000e+01,2.855157187500000000e+05
1.354999923706054688e+01,3.928077500000000000e+05
1.359999942779541016e+01,6.806305000000000000e+05
1.364999961853027344e+01,9.045865625000000000e+05
1.369999980926513672e+01,8.543305625000000000e+05
1.375000000000000000e+01,5.721612500000000000e+05
1.380000019073486328e+01,2.895708750000000000e+05
1.385000038146972656e+01,1.822353437500000000e+05
1.390000057220458984e+01,2.215760937500000000e+05
1.394999980926513672e+01,2.659794375000000000e+05
1.400000000000000000e+01,2.453931562500000000e+05
1.405000019073486328e+01,2.170482187500000000e+05
1.410000038146972656e+01,3.110063750000000000e+05
1.415000057220458984e+01,6.341010000000000000e+05
1.419999980926513672e+01,1.086764625000000000e+06
