63
{'composition': {'Au': 63}, 'crystal structure': 'fcc', 'shape': 'cube', 'size': 10}
# r,gr
3.889999866485595703e+00,7.187947630882263184e-01
3.899999856948852539e+00,5.747265219688415527e-01
3.909999847412109375e+00,4.357242882251739502e-01
3.920000076293945312e+00,3.026700317859649658e-01
3.930000066757202148e+00,1.759271174669265747e-01
3.940000057220458984e+00,5.537780374288558960e-02
3.950000047683715820e+00,-5.947667732834815979e-02
3.960000038146972656e+00,-1.694227457046508789e-01
3.970000028610229492e+00,-2.754233777523040771e-01
3.980000019073486328e+00,-3.784981667995452881e-01
3.990000009536743164e+00,-4.796212017536163330e-01
4.000000000000000000e+00,-5.795910358428955078e-01
4.010000228881835938e+00,-6.789636611938476562e-01
4.019999980926513672e+00,-7.779468894004821777e-01
4.030000209808349609e+00,-8.763647079467773438e-01
4.039999961853027344e+00,-9.736114740371704102e-01
4.050000190734863281e+00,-1.068657279014587402e+00
4.059999942779541016e+00,-1.160053968429565430e+00
4.070000171661376953e+00,-1.246004700660705566e+00
4.079999923706054688e+00,-1.324416160583496094e+00
4.090000152587890625e+00,-1.393010377883911133e+00
4.099999904632568359e+00,-1.449426174163818359e+00
4.110000133514404297e+00,-1.491353273391723633e+00
4.119999885559082031e+00,-1.516662001609802246e+00
4.130000114440917969e+00,-1.523537039756774902e+00
4.139999866485595703e+00,-1.510604143142700195e+00
4.150000095367431641e+00,-1.477051973342895508e+00
4.159999847412109375e+00,-1.422724127769470215e+00
4.170000076293945312e+00,-1.348193645477294922e+00
4.179999828338623047e+00,-1.254823327064514160e+00
4.190000057220458984e+00,-1.144751310348510742e+00
4.199999809265136719e+00,-1.020909905433654785e+00
4.210000038146972656e+00,-8.869333267211914062e-01
4.219999790191650391e+00,-7.471013665199279785e-01
4.230000019073486328e+00,-6.061866283416748047e-01
4.239999771118164062e+00,-4.693406820297241211e-01
4.250000000000000000e+00,-3.418729603290557861e-01
4.259999752044677734e+00,-2.291038185358047485e-01
4.269999980926513672e+00,-1.361159533262252808e-01
4.279999732971191406e+00,-6.758532673120498657e-02
4.289999961853027344e+00,-2.752839401364326477e-02
4.299999713897705078e+00,-1.915002800524234772e-02
4.309999942779541016e+00,-4.465319588780403137e-02
4.320000171661376953e+00,-1.050798743963241577e-01
4.330000400543212891e+00,-2.002197057008743286e-01
4.340000152587890625e+00,-3.285140097141265869e-01
4.350000381469726562e+00,-4.870747327804565430e-01
4.360000133514404297e+00,-6.716390252113342285e-01
4.370000362396240234e+00,-8.767161369323730469e-01
