# q,fq
1.535000038146972656e+01,-2.637033462524414062e+00
1.539999961853027344e+01,-3.005511760711669922e+00
1.544999980926513672e+01,-3.183426380157470703e+00
1.550000000000000000e+01,-3.131013154983520508e+00
1.554999923706054688e+01,-2.841738700866699219e+00
1.559999942779541016e+01,-2.351167440414428711e+00
1.564999961853027344e+01,-1.734568238258361816e+00
1.569999980926513672e+01,-1.092838168144226074e+00
1.575000000000000000e+01,-5.301796197891235352e-01
1.580000019073486328e+01,-1.291694790124893188e-01
1.585000038146972656e+01,6.955107301473617554e-02
1.590000057220458984e+01,7.707361876964569092e-02
1.594999980926513672e+01,-4.755358770489692688e-02
1.600000000000000000e+01,-2.140848487615585327e-01
1.604999923706054688e+01,-3.263873159885406494e-01
1.610000038146972656e+01,-3.090563118457794189e-01
1.614999961853027344e+01,-1.276949793100357056e-01
1.620000076293945312e+01,2.030716240406036377e-01
1.625000000000000000e+01,6.258188486099243164e-01
1.630000114440917969e+01,1.058495044708251953e+00
1.635000038146972656e+01,1.418090701103210449e+00
1.640000152587890625e+01,1.642152547836303711e+00
1.645000076293945312e+01,1.701465129852294922e+00
1.650000000000000000e+01,1.601097464561462402e+00
1.655000114440917969e+01,1.371341824531555176e+00
1.660000038146972656e+01,1.053786396980285645e+00
1.664999961853027344e+01,6.889972090721130371e-01
1.670000076293945312e+01,3.105845153331756592e-01
1.675000000000000000e+01,-5.315877869725227356e-02
1.680000114440917969e+01,-3.731835484504699707e-01
1.685000038146972656e+01,-6.139269471168518066e-01
1.689999961853027344e+01,-7.334089279174804688e-01
1.695000076293945312e+01,-6.910855770111083984e-01
1.700000000000000000e+01,-4.616752862930297852e-01
1.704999923706054688e+01,-4.962234944105148315e-02
1.710000038146972656e+01,5.022728443145751953e-01
1.714999961853027344e+01,1.114804387092590332e+00
1.720000076293945312e+01,1.686181902885437012e+00
1.725000000000000000e+01,2.113617181777954102e+00
1.729999923706054688e+01,2.316854000091552734e+00
1.735000038146972656e+01,2.255778551101684570e+00
1.739999961853027344e+01,1.937342405319213867e+00
1.744999885559082031e+01,1.410476207733154297e+00
1.750000000000000000e+01,7.515570521354675293e-01
1.754999923706054688e+01,4.580088704824447632e-02
1.760000038146972656e+01,-6.299788355827331543e-01
1.764999961853027344e+01,-1.218662500381469727e+00
1.769999885559082031e+01,-1.687300801277160645e+00
1.775000000000000000e+01,-2.025279998779296875e+00
1.779999923706054688e+01,-2.239076852798461914e+00
1.784999847412109375e+01,-2.345965623855590820e+00
1.789999961853027344e+01,-2.368393659591674805e+00
1.794999885559082031e+01,-2.329283475875854492e+00
