# r,gr
2.599999904632568359e+00,4.119781017303466797e+00
2.609999895095825195e+00,5.116406917572021484e+00
2.619999885559082031e+00,6.095325469970703125e+00
2.629999876022338867e+00,7.034599304199218750e+00
2.640000104904174805e+00,7.912603855133056641e+00
2.650000095367431641e+00,8.708573341369628906e+00
2.660000085830688477e+00,9.403290748596191406e+00
2.670000076293945312e+00,9.979555130004882812e+00
2.680000066757202148e+00,1.042273235321044922e+01
2.690000057220458984e+00,1.072115230560302734e+01
2.700000047683715820e+00,1.086651134490966797e+01
2.710000038146972656e+00,1.085408687591552734e+01
2.720000028610229492e+00,1.068296909332275391e+01
2.730000019073486328e+00,1.035605716705322266e+01
2.740000009536743164e+00,9.880052566528320312e+00
2.750000000000000000e+00,9.265265464782714844e+00
2.759999990463256836e+00,8.525386810302734375e+00
2.769999980926513672e+00,7.677094459533691406e+00
2.779999971389770508e+00,6.739607810974121094e+00
2.789999961853027344e+00,5.734179019927978516e+00
2.799999952316284180e+00,4.683500289916992188e+00
2.809999942779541016e+00,3.611076593399047852e+00
2.819999933242797852e+00,2.540582656860351562e+00
2.829999923706054688e+00,1.495214223861694336e+00
2.839999914169311523e+00,4.970486164093017578e-01
2.849999904632568359e+00,-4.335387945175170898e-01
2.859999895095825195e+00,-1.278425574302673340e+00
2.869999885559082031e+00,-2.022218704223632812e+00
2.880000114440917969e+00,-2.652645349502563477e+00
2.890000104904174805e+00,-3.160793542861938477e+00
2.900000095367431641e+00,-3.541380882263183594e+00
2.910000085830688477e+00,-3.792775869369506836e+00
2.920000076293945312e+00,-3.916981697082519531e+00
2.930000066757202148e+00,-3.919488191604614258e+00
2.940000057220458984e+00,-3.809022665023803711e+00
2.950000047683715820e+00,-3.597218513488769531e+00
2.960000038146972656e+00,-3.298182249069213867e+00
2.970000028610229492e+00,-2.928000211715698242e+00
2.980000019073486328e+00,-2.504200220108032227e+00
2.990000009536743164e+00,-2.045153856277465820e+00
3.000000000000000000e+00,-1.569506168365478516e+00
3.009999990463256836e+00,-1.095567345619201660e+00
3.019999980926513672e+00,-6.407424211502075195e-01
3.029999971389770508e+00,-2.210136801004409790e-01
3.039999961853027344e+00,1.495453119277954102e-01
3.049999952316284180e+00,4.591526091098785400e-01
3.059999942779541016e+00,6.986433267593383789e-01
3.069999933242797852e+00,8.616899251937866211e-01
3.079999923706054688e+00,9.449262619018554688e-01
3.089999914169311523e+00,9.479650855064392090e-01
3.099999904632568359e+00,8.733325600624084473e-01
3.109999895095825195e+00,7.262808680534362793e-01
3.119999885559082031e+00,5.145398378372192383e-01
3.129999876022338867e+00,2.479640841484069824e-01
3.139999866485595703e+00,-6.186132505536079407e-02
3.149999856948852539e+00,-4.020824730396270752e-01
3.159999847412109375e+00,-7.590676546096801758e-01
3.169999837875366211e+00,-1.118907928466796875e+00
3.179999828338623047e+00,-1.467936515808105469e+00
3.189999818801879883e+00,-1.793186068534851074e+00
3.200000047683715820e+00,-2.082886219024658203e+00
3.210000038146972656e+00,-2.326811075210571289e+00
3.220000028610229492e+00,-2.516671419143676758e+00
3.230000019073486328e+00,-2.646345138549804688e+00
3.240000009536743164e+00,-2.712076425552368164e+00
3.250000000000000000e+00,-2.712549924850463867e+00
3.259999990463256836e+00,-2.648929119110107422e+00
3.269999980926513672e+00,-2.524741649627685547e+00
3.279999971389770508e+00,-2.345733404159545898e+00
3.289999961853027344e+00,-2.119617700576782227e+00
3.299999952316284180e+00,-1.855769515037536621e+00
3.309999942779541016e+00,-1.564850449562072754e+00
3.319999933242797852e+00,-1.258401155471801758e+00
3.329999923706054688e+00,-9.484319686889648438e-01
3.339999914169311523e+00,-6.469463109970092773e-01
3.349999904632568359e+00,-3.655158877372741699e-01
3.359999895095825195e+00,-1.148725450038909912e-01
3.369999885559082031e+00,9.549491852521896362e-02
3.379999876022338867e+00,2.576585412025451660e-01
3.389999866485595703e+00,3.655339479446411133e-01
3.399999856948852539e+00,4.150792360305786133e-01
3.409999847412109375e+00,4.044323265552520752e-01
3.419999837875366211e+00,3.339519202709197998e-01
3.429999828338623047e+00,2.061952054500579834e-01
3.440000057220458984e+00,2.580581977963447571e-02
3.450000047683715820e+00,-2.006477266550064087e-01
3.460000038146972656e+00,-4.649420380592346191e-01
3.470000028610229492e+00,-7.574978470802307129e-01
3.480000019073486328e+00,-1.067711949348449707e+00
3.490000009536743164e+00,-1.384338855743408203e+00
3.500000000000000000e+00,-1.695885300636291504e+00
3.509999990463256836e+00,-1.991019010543823242e+00
3.519999980926513672e+00,-2.258954048156738281e+00
3.529999971389770508e+00,-2.489798784255981445e+00
3.539999961853027344e+00,-2.674901008605957031e+00
3.549999952316284180e+00,-2.807120323181152344e+00
3.559999942779541016e+00,-2.881047248840332031e+00
3.569999933242797852e+00,-2.893177270889282227e+00
3.579999923706054688e+00,-2.841974496841430664e+00
3.589999914169311523e+00,-2.727912425994873047e+00
3.599999904632568359e+00,-2.553431272506713867e+00
3.609999895095825195e+00,-2.322779178619384766e+00
3.619999885559082031e+00,-2.041891336441040039e+00
3.629999876022338867e+00,-1.718126177787780762e+00
3.639999866485595703e+00,-1.359997749328613281e+00
3.649999856948852539e+00,-9.768708944320678711e-01
3.659999847412109375e+00,-5.786377191543579102e-01
3.669999837875366211e+00,-1.753748208284378052e-01
3.680000066757202148e+00,2.229989171028137207e-01
3.690000057220458984e+00,6.069965958595275879e-01
3.700000047683715820e+00,9.679157733917236328e-01
3.710000038146972656e+00,1.298047661781311035e+00
3.720000028610229492e+00,1.590902209281921387e+00
3.730000019073486328e+00,1.841366767883300781e+00
3.740000009536743164e+00,2.045779466629028320e+00
3.750000000000000000e+00,2.202038526535034180e+00
3.759999990463256836e+00,2.309502363204956055e+00
3.769999980926513672e+00,2.368986606597900391e+00
3.779999971389770508e+00,2.382626771926879883e+00
3.789999961853027344e+00,2.353703022003173828e+00
3.799999952316284180e+00,2.286449193954467773e+00
3.809999942779541016e+00,2.185836315155029297e+00
3.819999933242797852e+00,2.057319641113281250e+00
3.829999923706054688e+00,1.906593441963195801e+00
3.839999914169311523e+00,1.739358186721801758e+00
3.849999904632568359e+00,1.561055183410644531e+00
3.859999895095825195e+00,1.376713871955871582e+00
3.869999885559082031e+00,1.190742611885070801e+00
3.879999876022338867e+00,1.006798148155212402e+00
3.889999866485595703e+00,8.276997208595275879e-01
3.899999856948852539e+00,6.553836464881896973e-01
