# q,iq
1.144999980926513672e+01,9.603975000000000000e+05
1.150000000000000000e+01,6.081305000000000000e+05
1.154999923706054688e+01,6.031775000000000000e+05
1.159999942779541016e+01,6.035828750000000000e+05
1.164999961853027344e+01,1.728549500000000000e+06
1.169999980926513672e+01,4.656427000000000000e+06
1.175000000000000000e+01,6.700047000000000000e+06
1.180000019073486328e+01,5.999687000000000000e+06
1.185000038146972656e+01,4.486722000000000000e+06
1.190000057220458984e+01,3.044003000000000000e+06
1.194999980926513672e+01,1.504711750000000000e+06
1.200000000000000000e+01,7.140547500000000000e+05
1.205000019073486328e+01,5.303520000000000000e+05
1.210000038146972656e+01,5.826207500000000000e+05
1.215000057220458984e+01,7.007400000000000000e+05
1.219999980926513672e+01,1.068499250000000000e+06
1.225000000000000000e+01,2.991817500000000000e+06
1.230000019073486328e+01,5.076931500000000000e+06
1.234999942779541016e+01,4.266631000000000000e+06
1.239999961853027344e+01,2.005866125000000000e+06
1.244999980926513672e+01,1.028141875000000000e+06
1.250000000000000000e+01,1.017516562500000000e+06
1.255000019073486328e+01,2.471177250000000000e+06
1.260000038146972656e+01,5.710690000000000000e+06
1.265000057220458984e+01,6.811613000000000000e+06
1.270000076293945312e+01,4.071795750000000000e+06
1.275000000000000000e+01,1.319180500000000000e+06
1.280000019073486328e+01,5.489937500000000000e+05
1.285000038146972656e+01,4.758327500000000000e+05
1.290000057220458984e+01,3.167047500000000000e+05
1.295000076293945312e+01,2.418891250000000000e+05
1.300000000000000000e+01,2.412553750000000000e+05
1.305000019073486328e+01,2.443786250000000000e+05
1.310000038146972656e+01,4.659585000000000000e+05
1.314999961853027344e+01,7.263334375000000000e+05
1.319999980926513672e+01,6.576792500000000000e+05
1.325000000000000000e+01,4.369722500000000000e+05
1.330000019073486328e+01,3.553452500000000000e+05
1.335000038146972656e+01,5.411061250000000000e+05
1.339999961853027344e+01,1.214319250000000000e+06
1.344999980926513672e+01,2.208997500000000000e+06
1.350000000000000000e+01,3.319240000000000000e+06
1.354999923706054688e+01,4.058240000000000000e+06
1.359999942779541016e+01,3.300295000000000000e+06
1.364999961853027344e+01,1.570050625000000000e+06
1.369999980926513672e+01,5.656667500000000000e+05
1.375000000000000000e+01,4.382881250000000000e+05
1.380000019073486328e+01,4.249570000000000000e+05
1.385000038146972656e+01,5.825564375000000000e+05
1.390000057220458984e+01,1.528990875000000000e+06
1.394999980926513672e+01,2.499743500000000000e+06
1.400000000000000000e+01,2.114971000000000000e+06
1.405000019073486328e+01,1.074107750000000000e+06
1.410000038146972656e+01,5.983313125000000000e+05
1.415000057220458984e+01,1.060217750000000000e+06
1.419999980926513672e+01,2.593934000000000000e+06
1.425000000000000000e+01,3.792710250000000000e+06
1.430000019073486328e+01,3.378549250000000000e+06
1.434999942779541016e+01,2.225756500000000000e+06
1.439999961853027344e+01,1.218424500000000000e+06
1.444999980926513672e+01,5.970021250000000000e+05
1.450000000000000000e+01,3.760952500000000000e+05
1.455000019073486328e+01,3.125797500000000000e+05
1.460000038146972656e+01,3.863788125000000000e+05
1.465000057220458984e+01,8.431434375000000000e+05
1.470000076293945312e+01,1.429113375000000000e+06
1.475000000000000000e+01,1.383147250000000000e+06
1.480000019073486328e+01,8.054365625000000000e+05
1.485000038146972656e+01,5.712766875000000000e+05
1.490000057220458984e+01,1.363864500000000000e+06
1.495000076293945312e+01,3.082487500000000000e+06
1.500000000000000000e+01,4.365330500000000000e+06
1.505000019073486328e+01,4.111423250000000000e+06
1.510000038146972656e+01,2.805454250000000000e+06
1.514999961853027344e+01,1.435321375000000000e+06
1.519999980926513672e+01,6.025755625000000000e+05
1.525000000000000000e+01,3.790525000000000000e+05
1.530000019073486328e+01,3.784065000000000000e+05
1.535000038146972656e+01,5.243980625000000000e+05
1.539999961853027344e+01,9.661978750000000000e+05
1.544999980926513672e+01,1.135061125000000000e+06
1.550000000000000000e+01,7.188216250000000000e+05
1.554999923706054688e+01,3.662698750000000000e+05
1.559999942779541016e+01,6.813819375000000000e+05
1.564999961853027344e+01,1.586240625000000000e+06
1.569999980926513672e+01,2.047291500000000000e+06
1.575000000000000000e+01,1.416963125000000000e+06
1.580000019073486328e+01,5.217819375000000000e+05
1.585000038146972656e+01,1.992620000000000000e+05
1.590000057220458984e+01,2.360357500000000000e+05
1.594999980926513672e+01,2.191378125000000000e+05
1.600000000000000000e+01,2.456245000000000000e+05
1.604999923706054688e+01,5.419318125000000000e+05
1.610000038146972656e+01,9.288208125000000000e+05
