# q,fq
1.080000019073486328e+01,3.302034735679626465e-01
1.085000038146972656e+01,-3.140071630477905273e-01
1.090000057220458984e+01,-6.167558431625366211e-01
1.095000076293945312e+01,-5.682238340377807617e-01
1.100000000000000000e+01,-4.242221713066101074e-01
1.105000019073486328e+01,-4.143715798854827881e-01
1.110000038146972656e+01,-5.728718042373657227e-01
1.114999961853027344e+01,-8.061982989311218262e-01
1.119999980926513672e+01,-1.032021522521972656e+00
1.125000000000000000e+01,-1.224362134933471680e+00
1.130000019073486328e+01,-1.368051767349243164e+00
1.135000038146972656e+01,-1.405541062355041504e+00
1.139999961853027344e+01,-1.231760859489440918e+00
1.144999980926513672e+01,-7.600685954093933105e-01
1.150000000000000000e+01,-2.970654889941215515e-02
1.154999923706054688e+01,7.612985372543334961e-01
1.159999942779541016e+01,1.393284201622009277e+00
1.164999961853027344e+01,1.824820995330810547e+00
1.169999980926513672e+01,2.206410169601440430e+00
1.175000000000000000e+01,2.644543886184692383e+00
1.180000019073486328e+01,2.988451957702636719e+00
1.185000038146972656e+01,2.928904056549072266e+00
1.190000057220458984e+01,2.320527553558349609e+00
1.194999980926513672e+01,1.356897234916687012e+00
1.200000000000000000e+01,4.180837869644165039e-01
1.205000019073486328e+01,-1.988970339298248291e-01
1.210000038146972656e+01,-3.887419402599334717e-01
1.215000057220458984e+01,-1.848079860210418701e-01
1.219999980926513672e+01,2.792819738388061523e-01
1.225000000000000000e+01,7.577839493751525879e-01
1.230000019073486328e+01,9.612628221511840820e-01
1.234999942779541016e+01,7.359747290611267090e-01
1.239999961853027344e+01,1.828617155551910400e-01
1.244999980926513672e+01,-4.290524721145629883e-01
1.250000000000000000e+01,-8.677004575729370117e-01
1.255000019073486328e+01,-1.060046911239624023e+00
1.260000038146972656e+01,-1.063781857490539551e+00
1.265000057220458984e+01,-9.840596318244934082e-01
1.270000076293945312e+01,-9.185165762901306152e-01
1.275000000000000000e+01,-9.174057841300964355e-01
1.280000019073486328e+01,-9.466992616653442383e-01
1.285000038146972656e+01,-9.083645939826965332e-01
1.290000057220458984e+01,-7.415303587913513184e-01
1.295000076293945312e+01,-5.072233676910400391e-01
1.300000000000000000e+01,-3.389540314674377441e-01
1.305000019073486328e+01,-2.987501323223114014e-01
1.310000038146972656e+01,-3.173000216484069824e-01
1.314999961853027344e+01,-3.056178092956542969e-01
1.319999980926513672e+01,-2.994864284992218018e-01
1.325000000000000000e+01,-4.377258419990539551e-01
1.330000019073486328e+01,-7.846579551696777344e-01
1.335000038146972656e+01,-1.216596007347106934e+00
1.339999961853027344e+01,-1.516247272491455078e+00
1.344999980926513672e+01,-1.554971337318420410e+00
1.350000000000000000e+01,-1.349495530128479004e+00
1.354999923706054688e+01,-9.765682816505432129e-01
1.359999942779541016e+01,-5.163785219192504883e-01
1.364999961853027344e+01,-9.963064640760421753e-02
1.369999980926513672e+01,8.478392660617828369e-02
1.375000000000000000e+01,-6.176951155066490173e-02
1.380000019073486328e+01,-3.890981674194335938e-01
1.385000038146972656e+01,-5.755094289779663086e-01
1.390000057220458984e+01,-4.182513058185577393e-01
1.394999980926513672e+01,-1.828951761126518250e-02
1.400000000000000000e+01,3.605227768421173096e-01
1.405000019073486328e+01,5.878968834877014160e-01
1.410000038146972656e+01,7.731310129165649414e-01
1.415000057220458984e+01,1.087359070777893066e+00
1.419999980926513672e+01,1.543542146682739258e+00
1.425000000000000000e+01,1.982900142669677734e+00
1.430000019073486328e+01,2.242233276367187500e+00
1.434999942779541016e+01,2.291130781173706055e+00
1.439999961853027344e+01,2.212169408798217773e+00
1.444999980926513672e+01,2.085575342178344727e+00
1.450000000000000000e+01,1.908970832824707031e+00
1.455000019073486328e+01,1.613502264022827148e+00
1.460000038146972656e+01,1.145672082901000977e+00
1.465000057220458984e+01,5.439948439598083496e-01
1.470000076293945312e+01,-5.245042219758033752e-02
1.475000000000000000e+01,-4.796129167079925537e-01
1.480000019073486328e+01,-6.581612825393676758e-01
1.485000038146972656e+01,-6.472946405410766602e-01
1.490000057220458984e+01,-5.909618139266967773e-01
1.495000076293945312e+01,-5.994999408721923828e-01
1.500000000000000000e+01,-6.733042597770690918e-01
1.505000019073486328e+01,-7.330877780914306641e-01
1.510000038146972656e+01,-7.126751542091369629e-01
1.514999961853027344e+01,-6.111275553703308105e-01
1.519999980926513672e+01,-4.641393721103668213e-01
1.525000000000000000e+01,-2.973380386829376221e-01
1.530000019073486328e+01,-1.272354722023010254e-01
1.535000038146972656e+01,2.043665759265422821e-02
1.539999961853027344e+01,1.414090991020202637e-01
1.544999980926513672e+01,2.976218461990356445e-01
1.550000000000000000e+01,5.631477236747741699e-01
1.554999923706054688e+01,8.784633874893188477e-01
1.559999942779541016e+01,1.003762483596801758e+00
1.564999961853027344e+01,7.037867903709411621e-01
1.569999980926513672e+01,-2.364730607951059937e-04
1.575000000000000000e+01,-8.130121231079101562e-01
1.580000019073486328e+01,-1.417834758758544922e+00
1.585000038146972656e+01,-1.701513886451721191e+00
1.590000057220458984e+01,-1.722977161407470703e+00
1.594999980926513672e+01,-1.567302942276000977e+00
1.600000000000000000e+01,-1.340583920478820801e+00
1.604999923706054688e+01,-1.250188112258911133e+00
1.610000038146972656e+01,-1.500189423561096191e+00
1.614999961853027344e+01,-2.015723705291748047e+00
1.620000076293945312e+01,-2.386033535003662109e+00
1.625000000000000000e+01,-2.231086492538452148e+00
1.630000114440917969e+01,-1.609388828277587891e+00
1.635000038146972656e+01,-9.431257843971252441e-01
1.640000152587890625e+01,-5.380274653434753418e-01
1.645000076293945312e+01,-3.142346143722534180e-01
1.650000000000000000e+01,-5.733004584908485413e-02
1.655000114440917969e+01,2.356047630310058594e-01
1.660000038146972656e+01,4.360255897045135498e-01
1.664999961853027344e+01,6.249584555625915527e-01
1.670000076293945312e+01,1.092384219169616699e+00
1.675000000000000000e+01,1.895168423652648926e+00
1.680000114440917969e+01,2.598772287368774414e+00
1.685000038146972656e+01,2.665277481079101562e+00
1.689999961853027344e+01,2.065819978713989258e+00
1.695000076293945312e+01,1.335165977478027344e+00
1.700000000000000000e+01,9.944845438003540039e-01
1.704999923706054688e+01,1.069395542144775391e+00
1.710000038146972656e+01,1.239951491355895996e+00
1.714999961853027344e+01,1.302225351333618164e+00
1.720000076293945312e+01,1.309762597084045410e+00
1.725000000000000000e+01,1.332173109054565430e+00
1.729999923706054688e+01,1.299873828887939453e+00
1.735000038146972656e+01,1.161293506622314453e+00
1.739999961853027344e+01,1.039450407028198242e+00
1.744999885559082031e+01,1.091947317123413086e+00
1.750000000000000000e+01,1.271497488021850586e+00
1.754999923706054688e+01,1.352812767028808594e+00
1.760000038146972656e+01,1.191839098930358887e+00
1.764999961853027344e+01,8.519242405891418457e-01
1.769999885559082031e+01,4.572610855102539062e-01
1.775000000000000000e+01,2.914120815694332123e-02
1.779999923706054688e+01,-4.676899909973144531e-01
1.784999847412109375e+01,-9.923021197319030762e-01
1.789999961853027344e+01,-1.437843203544616699e+00
1.794999885559082031e+01,-1.757723093032836914e+00
1.800000000000000000e+01,-2.002557039260864258e+00
1.804999923706054688e+01,-2.222500801086425781e+00
1.809999847412109375e+01,-2.394987821578979492e+00
1.814999961853027344e+01,-2.469628334045410156e+00
1.820000076293945312e+01,-2.435456752777099609e+00
1.825000000000000000e+01,-2.311116218566894531e+00
1.830000114440917969e+01,-2.101739406585693359e+00
1.835000038146972656e+01,-1.801245212554931641e+00
1.840000152587890625e+01,-1.424441933631896973e+00
1.845000076293945312e+01,-1.020799756050109863e+00
1.850000000000000000e+01,-6.759182214736938477e-01
1.855000114440917969e+01,-4.958463311195373535e-01
1.860000038146972656e+01,-5.135833621025085449e-01
1.864999961853027344e+01,-5.520635843276977539e-01
1.870000076293945312e+01,-2.584024071693420410e-01
1.875000000000000000e+01,5.669403076171875000e-01
1.880000114440917969e+01,1.632733225822448730e+00
1.885000038146972656e+01,2.280556678771972656e+00
1.889999961853027344e+01,2.080178499221801758e+00
1.895000076293945312e+01,1.277622699737548828e+00
1.900000000000000000e+01,5.519248247146606445e-01
1.904999923706054688e+01,3.340575397014617920e-01
1.910000038146972656e+01,4.713928699493408203e-01
1.914999961853027344e+01,5.669941306114196777e-01
1.920000076293945312e+01,4.843464195728302002e-01
1.925000000000000000e+01,3.873296082019805908e-01
1.929999923706054688e+01,3.857699632644653320e-01
1.935000038146972656e+01,3.656075894832611084e-01
1.939999961853027344e+01,2.267375439405441284e-01
1.945000076293945312e+01,1.104315072298049927e-01
1.950000000000000000e+01,2.197026908397674561e-01
1.954999923706054688e+01,4.656248390674591064e-01
1.960000038146972656e+01,4.735829234123229980e-01
1.964999961853027344e+01,9.242874570190906525e-03
1.970000076293945312e+01,-6.998118758201599121e-01
1.975000000000000000e+01,-1.153657078742980957e+00
1.979999923706054688e+01,-1.048370838165283203e+00
1.985000038146972656e+01,-4.898613989353179932e-01
1.989999961853027344e+01,2.009536772966384888e-01
1.995000076293945312e+01,7.724953293800354004e-01
