# q,fq
1.594999980926513672e+01,-5.143737316131591797e+00
1.600000000000000000e+01,-4.656840324401855469e+00
1.604999923706054688e+01,-3.876342535018920898e+00
1.610000038146972656e+01,-3.157630681991577148e+00
1.614999961853027344e+01,-2.439787387847900391e+00
1.620000076293945312e+01,-1.309345364570617676e+00
1.625000000000000000e+01,5.500810146331787109e-01
1.630000114440917969e+01,2.887284278869628906e+00
1.635000038146972656e+01,4.832852840423583984e+00
1.640000152587890625e+01,5.406137943267822266e+00
1.645000076293945312e+01,4.237353324890136719e+00
1.650000000000000000e+01,1.935081005096435547e+00
1.655000114440917969e+01,-2.361097782850265503e-01
1.660000038146972656e+01,-1.161569833755493164e+00
1.664999961853027344e+01,-5.653880834579467773e-01
1.670000076293945312e+01,9.304005503654479980e-01
1.675000000000000000e+01,2.382204532623291016e+00
1.680000114440917969e+01,3.242950439453125000e+00
1.685000038146972656e+01,3.644599199295043945e+00
1.689999961853027344e+01,4.066870212554931641e+00
1.695000076293945312e+01,4.736081123352050781e+00
1.700000000000000000e+01,5.305688858032226562e+00
1.704999923706054688e+01,5.094916820526123047e+00
1.710000038146972656e+01,3.659850597381591797e+00
1.714999961853027344e+01,1.189129710197448730e+00
1.720000076293945312e+01,-1.603597760200500488e+00
1.725000000000000000e+01,-3.961581707000732422e+00
1.729999923706054688e+01,-5.499869346618652344e+00
1.735000038146972656e+01,-6.219642162322998047e+00
1.739999961853027344e+01,-6.197313785552978516e+00
1.744999885559082031e+01,-5.330109119415283203e+00
1.750000000000000000e+01,-3.434911966323852539e+00
1.754999923706054688e+01,-6.208854913711547852e-01
1.760000038146972656e+01,2.451534509658813477e+00
1.764999961853027344e+01,4.745907783508300781e+00
1.769999885559082031e+01,5.406957149505615234e+00
1.775000000000000000e+01,4.295990943908691406e+00
