# q,fq
1.319999980926513672e+01,-1.595221400260925293e+00
1.325000000000000000e+01,5.360696315765380859e-01
1.330000019073486328e+01,4.579603672027587891e+00
1.335000038146972656e+01,7.232775688171386719e+00
1.339999961853027344e+01,6.353475093841552734e+00
1.344999980926513672e+01,2.785247564315795898e+00
1.350000000000000000e+01,-1.083415031433105469e+00
1.354999923706054688e+01,-3.646256923675537109e+00
1.359999942779541016e+01,-4.626158714294433594e+00
1.364999961853027344e+01,-4.225138664245605469e+00
1.369999980926513672e+01,-2.826216459274291992e+00
1.375000000000000000e+01,-1.430565595626831055e+00
1.380000019073486328e+01,-1.221341848373413086e+00
1.385000038146972656e+01,-1.943318009376525879e+00
1.390000057220458984e+01,-1.388219952583312988e+00
1.394999980926513672e+01,2.329474449157714844e+00
1.400000000000000000e+01,7.990117073059082031e+00
1.405000019073486328e+01,1.178730487823486328e+01
1.410000038146972656e+01,1.094424915313720703e+01
1.415000057220458984e+01,6.190910339355468750e+00
1.419999980926513672e+01,6.049631237983703613e-01
1.425000000000000000e+01,-3.177130699157714844e+00
1.430000019073486328e+01,-4.373284816741943359e+00
1.434999942779541016e+01,-3.669871568679809570e+00
1.439999961853027344e+01,-2.384990930557250977e+00
1.444999980926513672e+01,-1.809242963790893555e+00
1.450000000000000000e+01,-2.341746091842651367e+00
1.455000019073486328e+01,-2.885711193084716797e+00
1.460000038146972656e+01,-1.931493997573852539e+00
1.465000057220458984e+01,2.343466430902481079e-01
1.470000076293945312e+01,1.346451401710510254e+00
1.475000000000000000e+01,-1.042668670415878296e-01
1.480000019073486328e+01,-2.990839719772338867e+00
1.485000038146972656e+01,-5.183334350585937500e+00
1.490000057220458984e+01,-5.872313976287841797e+00
1.495000076293945312e+01,-5.410655021667480469e+00
1.500000000000000000e+01,-4.197756767272949219e+00
1.505000019073486328e+01,-2.854622602462768555e+00
1.510000038146972656e+01,-2.316528797149658203e+00
1.514999961853027344e+01,-2.466124057769775391e+00
1.519999980926513672e+01,-1.535433292388916016e+00
1.525000000000000000e+01,1.796678066253662109e+00
1.530000019073486328e+01,6.105312347412109375e+00
1.535000038146972656e+01,8.176292419433593750e+00
1.539999961853027344e+01,6.259771823883056641e+00
1.544999980926513672e+01,1.680038213729858398e+00
1.550000000000000000e+01,-2.535307884216308594e+00
1.554999923706054688e+01,-3.853078842163085938e+00
1.559999942779541016e+01,-1.609856367111206055e+00
1.564999961853027344e+01,2.407725334167480469e+00
1.569999980926513672e+01,4.912508487701416016e+00
1.575000000000000000e+01,4.172101020812988281e+00
1.580000019073486328e+01,2.221467018127441406e+00
1.585000038146972656e+01,2.562128067016601562e+00
1.590000057220458984e+01,5.559897899627685547e+00
1.594999980926513672e+01,7.761210918426513672e+00
1.600000000000000000e+01,6.155237674713134766e+00
1.604999923706054688e+01,1.550294995307922363e+00
1.610000038146972656e+01,-2.930588245391845703e+00
1.614999961853027344e+01,-5.352806091308593750e+00
1.620000076293945312e+01,-6.047335624694824219e+00
1.625000000000000000e+01,-6.162148475646972656e+00
1.630000114440917969e+01,-6.254354953765869141e+00
1.635000038146972656e+01,-5.943756103515625000e+00
1.640000152587890625e+01,-4.181178092956542969e+00
1.645000076293945312e+01,-2.059134989976882935e-01
1.650000000000000000e+01,4.996282577514648438e+00
1.655000114440917969e+01,8.511218070983886719e+00
1.660000038146972656e+01,7.767347335815429688e+00
1.664999961853027344e+01,3.238288164138793945e+00
1.670000076293945312e+01,-1.629641056060791016e+00
