# q,iq
1.939999961853027344e+01,1.637610156250000000e+04
1.945000076293945312e+01,1.600952734375000000e+04
1.950000000000000000e+01,1.541379980468750000e+04
1.954999923706054688e+01,1.466835253906250000e+04
1.960000038146972656e+01,1.388627734375000000e+04
1.964999961853027344e+01,1.317687304687500000e+04
1.970000076293945312e+01,1.261517089843750000e+04
1.975000000000000000e+01,1.222818652343750000e+04
1.979999923706054688e+01,1.199981250000000000e+04
1.985000038146972656e+01,1.188957519531250000e+04
1.989999961853027344e+01,1.185560546875000000e+04
1.995000076293945312e+01,1.187256054687500000e+04
