# r,gr
4.960000038146972656e+00,-2.181967020034790039e+00
4.970000267028808594e+00,-1.692228317260742188e+00
4.980000019073486328e+00,-1.218782901763916016e+00
4.990000247955322266e+00,-7.803017497062683105e-01
5.000000000000000000e+00,-3.936216533184051514e-01
5.010000228881835938e+00,-7.294854521751403809e-02
5.019999980926513672e+00,1.703412681818008423e-01
5.030000209808349609e+00,3.281978666782379150e-01
5.039999961853027344e+00,3.960267901420593262e-01
5.050000190734863281e+00,3.728287518024444580e-01
5.059999942779541016e+00,2.611527144908905029e-01
5.070000171661376953e+00,6.692401319742202759e-02
5.079999923706054688e+00,-2.007425874471664429e-01
5.090000152587890625e+00,-5.300144553184509277e-01
5.099999904632568359e+00,-9.066670536994934082e-01
5.110000133514404297e+00,-1.314758539199829102e+00
5.119999885559082031e+00,-1.737097501754760742e+00
5.130000114440917969e+00,-2.155951976776123047e+00
5.139999866485595703e+00,-2.553598165512084961e+00
5.150000095367431641e+00,-2.913053750991821289e+00
5.159999847412109375e+00,-3.218548536300659180e+00
5.170000076293945312e+00,-3.456216335296630859e+00
5.179999828338623047e+00,-3.614432811737060547e+00
5.190000057220458984e+00,-3.684331417083740234e+00
5.199999809265136719e+00,-3.660029649734497070e+00
5.210000038146972656e+00,-3.538856744766235352e+00
5.219999790191650391e+00,-3.321428060531616211e+00
5.230000019073486328e+00,-3.011604309082031250e+00
5.239999771118164062e+00,-2.616423368453979492e+00
5.250000000000000000e+00,-2.145695447921752930e+00
5.259999752044677734e+00,-1.611889004707336426e+00
5.269999980926513672e+00,-1.029472827911376953e+00
5.280000209808349609e+00,-4.146038591861724854e-01
5.290000438690185547e+00,2.154810726642608643e-01
5.300000190734863281e+00,8.430336713790893555e-01
5.310000419616699219e+00,1.450467467308044434e+00
5.320000171661376953e+00,2.020725011825561523e+00
5.330000400543212891e+00,2.538079023361206055e+00
5.340000152587890625e+00,2.988391637802124023e+00
5.350000381469726562e+00,3.359771728515625000e+00
5.360000133514404297e+00,3.642744064331054688e+00
5.370000362396240234e+00,3.830707073211669922e+00
5.380000114440917969e+00,3.919928312301635742e+00
5.390000343322753906e+00,3.909772634506225586e+00
5.400000095367431641e+00,3.802555799484252930e+00
5.410000324249267578e+00,3.603516101837158203e+00
5.420000076293945312e+00,3.320516109466552734e+00
5.430000305175781250e+00,2.963739156723022461e+00
5.440000057220458984e+00,2.545387983322143555e+00
5.450000286102294922e+00,2.079088687896728516e+00
5.460000038146972656e+00,1.579587697982788086e+00
5.470000267028808594e+00,1.062044024467468262e+00
5.480000019073486328e+00,5.417076945304870605e-01
5.490000247955322266e+00,3.320351988077163696e-02
5.500000000000000000e+00,-4.497634470462799072e-01
5.510000228881835938e+00,-8.950096368789672852e-01
5.519999980926513672e+00,-1.292090773582458496e+00
5.530000209808349609e+00,-1.632800221443176270e+00
5.539999961853027344e+00,-1.911192893981933594e+00
5.550000190734863281e+00,-2.123899459838867188e+00
5.559999942779541016e+00,-2.270030498504638672e+00
5.570000171661376953e+00,-2.351253271102905273e+00
5.579999923706054688e+00,-2.371546506881713867e+00
5.590000152587890625e+00,-2.337054252624511719e+00
5.599999904632568359e+00,-2.255757570266723633e+00
5.610000133514404297e+00,-2.137124061584472656e+00
5.619999885559082031e+00,-1.991692185401916504e+00
5.630000114440917969e+00,-1.830639362335205078e+00
5.639999866485595703e+00,-1.665299892425537109e+00
