# q,fq
1.344999980926513672e+01,2.203019410371780396e-01
1.350000000000000000e+01,1.614130496978759766e+00
1.354999923706054688e+01,-3.027887940406799316e-01
1.359999942779541016e+01,3.836384713649749756e-01
1.364999961853027344e+01,1.047581434249877930e+00
1.369999980926513672e+01,1.533116340637207031e+00
1.375000000000000000e+01,1.350044727325439453e+00
1.380000019073486328e+01,5.349040627479553223e-01
1.385000038146972656e+01,-5.386621356010437012e-01
1.390000057220458984e+01,-1.680075407028198242e+00
1.394999980926513672e+01,-2.335575819015502930e+00
1.400000000000000000e+01,-1.779493331909179688e+00
1.405000019073486328e+01,2.022830210626125336e-02
1.410000038146972656e+01,2.119338989257812500e+00
1.415000057220458984e+01,3.837173223495483398e+00
1.419999980926513672e+01,6.050528526306152344e+00
1.425000000000000000e+01,7.011263370513916016e+00
1.430000019073486328e+01,3.557404518127441406e+00
1.434999942779541016e+01,-8.925002217292785645e-01
1.439999961853027344e+01,-2.996626615524291992e+00
1.444999980926513672e+01,-3.754022836685180664e+00
1.450000000000000000e+01,-4.044793128967285156e+00
1.455000019073486328e+01,-4.017164230346679688e+00
1.460000038146972656e+01,-3.733390092849731445e+00
1.465000057220458984e+01,-2.784774303436279297e+00
1.470000076293945312e+01,-2.638808012008666992e+00
1.475000000000000000e+01,-2.685510873794555664e+00
1.480000019073486328e+01,-1.077771067619323730e+00
1.485000038146972656e+01,1.082455277442932129e+00
1.490000057220458984e+01,4.614110469818115234e+00
1.495000076293945312e+01,7.925858497619628906e+00
1.500000000000000000e+01,8.783082008361816406e+00
1.505000019073486328e+01,6.653048515319824219e+00
1.510000038146972656e+01,4.726276397705078125e+00
1.514999961853027344e+01,3.739297628402709961e+00
1.519999980926513672e+01,2.258047580718994141e+00
1.525000000000000000e+01,4.095785319805145264e-01
1.530000019073486328e+01,-1.019702553749084473e+00
1.535000038146972656e+01,2.779554016888141632e-02
1.539999961853027344e+01,1.157736659049987793e+00
1.544999980926513672e+01,-1.112651228904724121e+00
1.550000000000000000e+01,-1.215023756027221680e+00
1.554999923706054688e+01,1.325635164976119995e-01
1.559999942779541016e+01,2.153395414352416992e-01
1.564999961853027344e+01,-1.832334876060485840e+00
1.569999980926513672e+01,-4.331470966339111328e+00
1.575000000000000000e+01,-5.533667087554931641e+00
1.580000019073486328e+01,-5.682031154632568359e+00
1.585000038146972656e+01,-5.033156394958496094e+00
1.590000057220458984e+01,-3.787609815597534180e+00
1.594999980926513672e+01,-2.531618118286132812e+00
1.600000000000000000e+01,-1.974845409393310547e+00
1.604999923706054688e+01,-2.361030817031860352e+00
1.610000038146972656e+01,-3.266673564910888672e+00
1.614999961853027344e+01,-4.041154861450195312e+00
1.620000076293945312e+01,-3.979144811630249023e+00
1.625000000000000000e+01,-2.093300819396972656e+00
1.630000114440917969e+01,1.713029026985168457e+00
1.635000038146972656e+01,7.052092552185058594e+00
1.640000152587890625e+01,5.502186775207519531e+00
1.645000076293945312e+01,1.707707881927490234e+00
1.650000000000000000e+01,3.852306306362152100e-01
1.655000114440917969e+01,1.086830198764801025e-01
1.660000038146972656e+01,2.022120654582977295e-01
1.664999961853027344e+01,7.503079771995544434e-01
1.670000076293945312e+01,1.777021646499633789e+00
1.675000000000000000e+01,1.738932847976684570e+00
1.680000114440917969e+01,5.541259050369262695e-01
1.685000038146972656e+01,4.747487902641296387e-01
1.689999961853027344e+01,2.376922845840454102e+00
1.695000076293945312e+01,5.680387973785400391e+00
1.700000000000000000e+01,8.218010902404785156e+00
1.704999923706054688e+01,5.472578525543212891e+00
1.710000038146972656e+01,5.292233228683471680e-01
1.714999961853027344e+01,-2.533055305480957031e+00
1.720000076293945312e+01,-4.034756660461425781e+00
1.725000000000000000e+01,-4.317027568817138672e+00
1.729999923706054688e+01,-3.402604341506958008e+00
